	GeneID	chr	strand	SEstart	SeEnd	upstreamEnd	DownstreamStart
880	ENSMUSG00000036916	chrX	-	48569120	48569226	48567113	48572281
881	ENSMUSG00000036916	chrX	-	48588702	48588749	48578529	48591672
882	ENSMUSG00000036916	chrX	-	48588702	48588749	48578556	48591672
883	ENSMUSG00000036916	chrX	-	48591672	48591761	48588749	48594363
884	ENSMUSG00000036916	chrX	-	48593513	48593598	48591761	48594363
885	ENSMUSG00000036932	chrX	-	48503582	48503713	48499871	48504809
886	ENSMUSG00000036932	chrX	-	48503582	48503713	48499871	48513235
887	ENSMUSG00000036932	chrX	-	48504809	48504952	48499871	48513235
888	ENSMUSG00000036932	chrX	-	48504809	48504952	48503713	48513235
906	ENSMUSG00000031099	chrX	-	47852594	47852727	47851793	47854565
907	ENSMUSG00000031099	chrX	-	47855577	47855613	47854718	47858255
908	ENSMUSG00000031099	chrX	-	47875163	47875295	47874223	47876384
909	ENSMUSG00000031099	chrX	-	47879445	47879625	47876540	47883347
919	ENSMUSG00000037475	chrX	-	41807033	41807171	41806714	41812458
920	ENSMUSG00000037475	chrX	-	41856733	41856929	41844805	41858063
921	ENSMUSG00000037475	chrX	-	41873881	41873952	41872686	41879885
922	ENSMUSG00000037475	chrX	-	41881904	41882000	41879937	41897791
923	ENSMUSG00000037475	chrX	-	41881908	41882000	41879937	41897791
924	ENSMUSG00000037475	chrX	-	41897791	41897850	41882000	41911800
925	ENSMUSG00000031095	chrX	-	38542050	38542158	38541050	38543331
926	ENSMUSG00000031095	chrX	-	38548428	38548496	38547965	38549208
927	ENSMUSG00000036502	chrX	-	38215177	38215340	38208153	38233102
928	ENSMUSG00000036502	chrX	-	38224580	38224669	38215340	38233102
929	ENSMUSG00000036502	chrX	-	38224580	38225125	38215340	38233102
930	ENSMUSG00000036502	chrX	-	38225053	38225125	38224669	38233102
931	ENSMUSG00000036502	chrX	-	38226887	38226956	38225125	38233102
932	ENSMUSG00000036502	chrX	-	38233102	38233192	38208153	38245715
933	ENSMUSG00000036502	chrX	-	38235840	38235903	38233192	38245715
934	ENSMUSG00000036502	chrX	-	38245715	38245858	38235903	38252243
936	ENSMUSG00000036572	chrX	-	37099065	37099104	37097018	37099506
937	ENSMUSG00000036572	chrX	-	37104428	37104527	37102137	37108914
938	ENSMUSG00000036572	chrX	-	37108914	37109021	37104527	37109147
939	ENSMUSG00000050379	chrX	-	36920368	36920413	36913254	36922839
940	ENSMUSG00000050379	chrX	-	36920368	36920413	36916545	36922839
941	ENSMUSG00000050379	chrX	-	36920368	36920413	36915347	36922839
942	ENSMUSG00000050379	chrX	-	36926781	36926914	36923030	36934383
943	ENSMUSG00000050379	chrX	-	36930098	36930267	36926914	36934383
944	ENSMUSG00000050379	chrX	-	36934383	36934480	36923030	36942054
945	ENSMUSG00000050379	chrX	-	36942054	36942216	36934480	36946567
946	ENSMUSG00000050379	chrX	-	36966595	36966791	36946754	36975062
947	ENSMUSG00000050379	chrX	-	36975062	36975177	36946754	36989378
959	ENSMUSG00000054737	chrX	-	21060502	21060523	21036772	21061893
960	ENSMUSG00000054737	chrX	-	21060502	21060523	21036772	21061942
961	ENSMUSG00000054737	chrX	-	21060502	21060528	21036772	21061893
962	ENSMUSG00000054737	chrX	-	21060502	21060528	21036772	21061942
963	ENSMUSG00000054737	chrX	-	21060502	21060552	21036772	21061893
964	ENSMUSG00000054737	chrX	-	21060502	21060557	21036772	21061893
965	ENSMUSG00000054737	chrX	-	21060502	21060557	21036772	21061942
967	ENSMUSG00000001134	chrX	-	20952207	20952271	20941797	20959357
968	ENSMUSG00000001134	chrX	-	20952207	20952271	20941797	20959734
969	ENSMUSG00000001134	chrX	-	20959357	20959465	20941797	20959734
970	ENSMUSG00000001134	chrX	-	20959357	20959465	20952271	20959734
971	ENSMUSG00000001134	chrX	-	20961634	20961786	20960019	20961933
972	ENSMUSG00000001134	chrX	-	20961679	20961786	20960019	20961933
973	ENSMUSG00000009406	chrX	-	20935630	20935732	20935548	20936231
995	ENSMUSG00000041096	chrX	-	152338724	152339392	152337565	152339632
996	ENSMUSG00000041096	chrX	-	152340302	152340380	152340197	152341539
997	ENSMUSG00000041096	chrX	-	152340302	152340393	152340197	152341539
1006	ENSMUSG00000031059	chrX	-	20615713	20615844	20615542	20617059
1007	ENSMUSG00000037358	chrX	-	18416741	18416789	18416093	18418323
1008	ENSMUSG00000037358	chrX	-	18447577	18447842	18423717	18461023
1016	ENSMUSG00000025040	chrX	-	17558680	17558809	17558011	17568032
1017	ENSMUSG00000040138	chrX	-	16894407	16894781	16886696	16911385
1026	ENSMUSG00000031012	chrX	-	13524824	13524851	13522347	13525997
1027	ENSMUSG00000031012	chrX	-	13525997	13526081	13522347	13537585
1028	ENSMUSG00000031012	chrX	-	13533339	13533542	13526081	13537585
1029	ENSMUSG00000031012	chrX	-	13544513	13544629	13537841	13549164
1030	ENSMUSG00000031012	chrX	-	13550946	13550982	13549361	13552372
1031	ENSMUSG00000031012	chrX	-	13550946	13550982	13549361	13554877
1032	ENSMUSG00000031012	chrX	-	13552372	13552441	13549361	13554877
1033	ENSMUSG00000031012	chrX	-	13552372	13552441	13550982	13554877
1034	ENSMUSG00000031012	chrX	-	13561514	13561703	13559398	13568475
1035	ENSMUSG00000031012	chrX	-	13596685	13596703	13586965	13600356
1036	ENSMUSG00000031012	chrX	-	13614469	13614592	13608817	13620649
1037	ENSMUSG00000031012	chrX	-	13620649	13620825	13614592	13626194
1038	ENSMUSG00000031012	chrX	-	13682970	13683048	13677657	13714665
1039	ENSMUSG00000031012	chrX	-	13714665	13714771	13683048	13785936
1040	ENSMUSG00000031012	chrX	-	13714665	13714771	13683048	13846007
1041	ENSMUSG00000031012	chrX	-	13785918	13786049	13714771	13846007
1042	ENSMUSG00000031012	chrX	-	13785936	13786049	13683048	13846007
1043	ENSMUSG00000031012	chrX	-	13785936	13786049	13714771	13846007
1051	ENSMUSG00000044148	chrX	-	12662649	12662829	12658024	12664499
1052	ENSMUSG00000044148	chrX	-	12662649	12662829	12658024	12669526
1053	ENSMUSG00000044148	chrX	-	12664499	12664649	12658024	12669526
1054	ENSMUSG00000044148	chrX	-	12664499	12664649	12662829	12669526
1055	ENSMUSG00000031174	chrX	-	10162601	10162690	10158880	10164721
1056	ENSMUSG00000031174	chrX	-	10162601	10162690	10158849	10164721
1057	ENSMUSG00000031174	chrX	-	10176002	10176881	10166276	10178270
1058	ENSMUSG00000031174	chrX	-	10178270	10178336	10166276	10198910
1059	ENSMUSG00000031174	chrX	-	10181954	10182052	10178336	10194817
1060	ENSMUSG00000031174	chrX	-	10194817	10194983	10182052	10195971
1061	ENSMUSG00000031174	chrX	-	10212724	10212817	10211860	10216551
1062	ENSMUSG00000031174	chrX	-	10213528	10213654	10212817	10216551
1063	ENSMUSG00000031174	chrX	-	10215224	10215359	10213654	10216215
1064	ENSMUSG00000031174	chrX	-	10215224	10215359	10213654	10216551
1065	ENSMUSG00000090084	chrX	-	10073768	10073828	10069564	10117443
1069	ENSMUSG00000003420	chr7	-	45093781	45093898	45093355	45095159
1090	ENSMUSG00000025453	chr13	-	119372395	119372591	119370145	119381675
1091	ENSMUSG00000025453	chr13	-	119374628	119374774	119372591	119381675
1092	ENSMUSG00000025453	chr13	-	119396746	119396976	119394828	119404551
1093	ENSMUSG00000025453	chr13	-	119404551	119404754	119396976	119408902
1098	ENSMUSG00000042284	chr13	-	115016111	115016260	115012310	115049282
1099	ENSMUSG00000042284	chr13	-	115031104	115031193	115030994	115035272
1100	ENSMUSG00000042284	chr13	-	115035272	115035385	115016260	115049282
1101	ENSMUSG00000042284	chr13	-	115035272	115035385	115031193	115049282
1102	ENSMUSG00000042284	chr13	-	115049282	115049403	115035385	115101470
1103	ENSMUSG00000051007	chr7	-	141410985	141411091	141410885	141411797
1105	ENSMUSG00000032757	chr6	-	4082457	4082582	4080017	4086776
1106	ENSMUSG00000021594	chr13	-	69586584	69586735	69575196	69594915
1107	ENSMUSG00000021594	chr13	-	69594915	69595017	69586735	69600230
1108	ENSMUSG00000021594	chr13	-	69600230	69600397	69595017	69610966
1109	ENSMUSG00000025144	chr11	-	120711389	120711478	120711306	120711702
1110	ENSMUSG00000025144	chr11	-	120711389	120711501	120711306	120711702
1111	ENSMUSG00000025144	chr11	-	120711702	120711756	120711478	120713692
1112	ENSMUSG00000025144	chr11	-	120711702	120711895	120711478	120713692
1113	ENSMUSG00000025144	chr11	-	120711843	120711895	120711756	120712439
1114	ENSMUSG00000025144	chr11	-	120711843	120711895	120711756	120713692
1115	ENSMUSG00000025144	chr11	-	120712439	120712539	120711756	120713692
1116	ENSMUSG00000025144	chr11	-	120712439	120712539	120711895	120713692
1117	ENSMUSG00000025144	chr11	-	120712439	120712712	120711756	120713692
1118	ENSMUSG00000025144	chr11	-	120712439	120712712	120711895	120713692
1119	ENSMUSG00000060703	chr2	-	60255070	60255097	60252491	60257032
1120	ENSMUSG00000060703	chr2	-	60272101	60272212	60257999	60284059
1121	ENSMUSG00000104417	chr1	-	35648983	35649083	35626781	35651218
1122	ENSMUSG00000012640	chr7	-	43301169	43301265	43300176	43301610
1123	ENSMUSG00000012640	chr7	-	43301169	43301265	43300176	43311030
1124	ENSMUSG00000012640	chr7	-	43301610	43301737	43300176	43311030
1125	ENSMUSG00000012640	chr7	-	43301610	43301737	43301265	43311030
1126	ENSMUSG00000012640	chr7	-	43308466	43308572	43301737	43311030
1127	ENSMUSG00000097636	chr19	-	53446775	53446887	53446483	53447155
1128	ENSMUSG00000097636	chr19	-	53449274	53451192	53447313	53451412
1129	ENSMUSG00000027071	chr2	-	85024109	85024173	85023576	85024381
1130	ENSMUSG00000027071	chr2	-	85024115	85024173	85023576	85024381
1131	ENSMUSG00000074852	chr19	-	43013044	43013218	42991281	43294202
1139	ENSMUSG00000000724	chr11	-	77720888	77721030	77719530	77722608
1140	ENSMUSG00000030630	chr7	-	84592381	84592428	84589675	84593185
1141	ENSMUSG00000030630	chr7	-	84593185	84593261	84592428	84600776
1142	ENSMUSG00000030630	chr7	-	84599053	84599144	84597275	84600776
1143	ENSMUSG00000030630	chr7	-	84599053	84599144	84597275	84601032
1144	ENSMUSG00000030630	chr7	-	84600776	84600826	84597275	84601032
1145	ENSMUSG00000030630	chr7	-	84600776	84600826	84599144	84601032
1146	ENSMUSG00000030630	chr7	-	84601032	84601154	84589675	84602080
1147	ENSMUSG00000030630	chr7	-	84601032	84601154	84589675	84605642
1148	ENSMUSG00000030630	chr7	-	84602080	84602191	84589675	84605642
1149	ENSMUSG00000030630	chr7	-	84602080	84602191	84601154	84605642
1150	ENSMUSG00000034101	chr2	-	84605183	84605246	84603752	84608328
1151	ENSMUSG00000101645	chr2	-	84608328	84608416	84603752	84608959
1152	ENSMUSG00000034101	chr2	-	84612531	84612549	84612092	84612935
1153	ENSMUSG00000059588	chr2	-	84407518	84407586	84377045	84425069
1157	ENSMUSG00000040699	chr11	-	106159347	106159414	106159206	106160359
1158	ENSMUSG00000040699	chr11	-	106159347	106159442	106159206	106160359
1159	ENSMUSG00000026245	chr1	-	78463271	78463333	78463042	78466966
1160	ENSMUSG00000026245	chr1	-	78476189	78476305	78472634	78478192
1161	ENSMUSG00000026245	chr1	-	78482307	78482363	78480013	78488784
1162	ENSMUSG00000026245	chr1	-	78482307	78482363	78480111	78488784
1163	ENSMUSG00000026245	chr1	-	78483283	78483382	78482363	78488784
1171	ENSMUSG00000097178	chr7	-	43758438	43758584	43756231	43797419
1172	ENSMUSG00000042272	chr2	-	77198288	77198403	77196982	77198865
1173	ENSMUSG00000042272	chr2	-	77234648	77234739	77230777	77241612
1174	ENSMUSG00000042272	chr2	-	77245016	77245086	77241721	77265675
1175	ENSMUSG00000042272	chr2	-	77245016	77245086	77241721	77280554
1176	ENSMUSG00000002732	chr2	-	76667326	76667442	76665810	76671696
1181	ENSMUSG00000018412	chr11	-	104336220	104336333	104335699	104336548
1182	ENSMUSG00000018412	chr11	-	104342858	104343047	104342511	104343490
1183	ENSMUSG00000018412	chr11	-	104368679	104368778	104357596	104378684
1184	ENSMUSG00000018412	chr11	-	104368679	104368778	104357596	104423921
1185	ENSMUSG00000018412	chr11	-	104378684	104378826	104343673	104423921
1186	ENSMUSG00000018412	chr11	-	104378684	104378826	104357596	104423921
1187	ENSMUSG00000018412	chr11	-	104378684	104378826	104368778	104423921
1188	ENSMUSG00000018412	chr11	-	104423921	104425293	104378826	104441724
1189	ENSMUSG00000018412	chr11	-	104423921	104425293	104378826	104467638
1190	ENSMUSG00000018412	chr11	-	104426423	104426468	104425293	104441724
1191	ENSMUSG00000018412	chr11	-	104426423	104426468	104425293	104467638
1200	ENSMUSG00000035047	chr9	-	21275268	21275367	21274248	21275436
1201	ENSMUSG00000056131	chr9	-	86557502	86557625	86556365	86558394
1202	ENSMUSG00000056131	chr9	-	86564676	86564872	86562693	86565597
1203	ENSMUSG00000056131	chr9	-	86565597	86565731	86562693	86567508
1211	ENSMUSG00000029156	chr5	-	73639788	73639980	73639514	73640682
1254	ENSMUSG00000029765	chr6	-	32223942	32224143	32215729	32234508
1255	ENSMUSG00000029765	chr6	-	32251068	32251169	32239537	32310460
1266	ENSMUSG00000034848	chr2	-	66186153	66186221	66184843	66188259
1267	ENSMUSG00000034848	chr2	-	66201122	66201284	66197863	66201472
1268	ENSMUSG00000034848	chr2	-	66207451	66207533	66201623	66208653
1269	ENSMUSG00000034848	chr2	-	66217184	66217291	66210180	66222653
1275	ENSMUSG00000071573	chr19	-	33389916	33390059	33382525	33391079
1276	ENSMUSG00000071573	chr19	-	33391079	33391185	33382525	33391954
1277	ENSMUSG00000034903	chr2	-	65105714	65105828	65103394	65107011
1278	ENSMUSG00000034903	chr2	-	65132495	65132534	65126305	65133578
1279	ENSMUSG00000034903	chr2	-	65136344	65136546	65133807	65150978
1280	ENSMUSG00000034903	chr2	-	65193025	65193113	65151167	65238362
1281	ENSMUSG00000059742	chr2	-	62787589	62788015	62777681	62837065
1282	ENSMUSG00000059742	chr2	-	62845753	62845774	62837280	62850349
1283	ENSMUSG00000000392	chr2	-	62504505	62504605	62503429	62512385
1284	ENSMUSG00000000392	chr2	-	62542130	62542266	62537034	62544286
1285	ENSMUSG00000000392	chr2	-	62552273	62552326	62548642	62553782
1286	ENSMUSG00000000392	chr2	-	62554744	62554839	62553857	62556100
1287	ENSMUSG00000026970	chr2	-	60753729	60753814	60752982	60755415
1288	ENSMUSG00000026970	chr2	-	60758803	60758854	60756546	60762052
1289	ENSMUSG00000026970	chr2	-	60759758	60759806	60758854	60762052
1290	ENSMUSG00000026970	chr2	-	60762052	60762146	60759806	60762269
1291	ENSMUSG00000026970	chr2	-	60763235	60763342	60758854	60779730
1292	ENSMUSG00000097452	chr15	-	24986579	24987802	24986008	25027225
1293	ENSMUSG00000026980	chr2	-	60300954	60301077	60299214	60303577
1300	ENSMUSG00000073643	chr1	-	79707451	79707571	79706352	79709092
1301	ENSMUSG00000073643	chr1	-	79707451	79707582	79706352	79709092
1302	ENSMUSG00000073643	chr1	-	79722213	79722268	79719274	79724644
1303	ENSMUSG00000073643	chr1	-	79722213	79722268	79719274	79733799
1304	ENSMUSG00000073643	chr1	-	79729655	79729710	79719274	79733799
1305	ENSMUSG00000073643	chr1	-	79729655	79729710	79726716	79733799
1319	ENSMUSG00000036822	chr4	-	40268303	40268501	40263081	40269673
1350	ENSMUSG00000061136	chr2	-	53144783	53144879	53142029	53145232
1351	ENSMUSG00000061136	chr2	-	53153963	53154072	53153528	53156622
1352	ENSMUSG00000061136	chr2	-	53157892	53157917	53156985	53159557
1353	ENSMUSG00000061136	chr2	-	53159262	53159316	53157917	53159557
1354	ENSMUSG00000061136	chr2	-	53189968	53190100	53177433	53191148
1383	ENSMUSG00000036249	chr2	-	51932399	51932519	51929849	51934831
1384	ENSMUSG00000036249	chr2	-	51932399	51932523	51929849	51934831
1385	ENSMUSG00000003166	chr16	-	17843971	17844208	17842777	17849590
1386	ENSMUSG00000003166	chr16	-	17844982	17845135	17844208	17849590
1387	ENSMUSG00000003166	chr16	-	17849590	17849794	17842777	17856751
1388	ENSMUSG00000003166	chr16	-	17849590	17849794	17845135	17856751
1389	ENSMUSG00000003166	chr16	-	17893401	17893578	17872685	17894007
1390	ENSMUSG00000026761	chr2	-	48909265	48909333	48905599	48909418
1391	ENSMUSG00000026761	chr2	-	48910185	48910242	48909514	48912561
1392	ENSMUSG00000026761	chr2	-	48910185	48910245	48909514	48912561
1393	ENSMUSG00000026761	chr2	-	48910185	48910294	48909514	48912561
1394	ENSMUSG00000026761	chr2	-	48912561	48912648	48910294	48917164
1395	ENSMUSG00000026761	chr2	-	48917164	48917338	48912648	48927095
1396	ENSMUSG00000026761	chr2	-	48936771	48936862	48933622	48937451
1397	ENSMUSG00000026761	chr2	-	48936771	48936862	48933622	48940332
1398	ENSMUSG00000026761	chr2	-	48937451	48937528	48933622	48940332
1399	ENSMUSG00000026761	chr2	-	48937451	48937528	48936862	48940332
1400	ENSMUSG00000073147	chr5	-	23403725	23403816	23385172	23433209
1401	ENSMUSG00000073147	chr5	-	23411041	23411121	23403816	23433209
1402	ENSMUSG00000073147	chr5	-	23423223	23423343	23422902	23433209
1406	ENSMUSG00000037703	chr2	-	130636942	130637419	130636627	130637884
1407	ENSMUSG00000037703	chr2	-	130637284	130637419	130636627	130637884
1408	ENSMUSG00000037703	chr2	-	130637884	130638047	130636627	130642720
1409	ENSMUSG00000048038	chr2	-	26275461	26275633	26271938	26275906
1410	ENSMUSG00000048038	chr2	-	26282110	26282227	26281623	26287934
1411	ENSMUSG00000062997	chr2	-	39004106	39004188	39001765	39004731
1426	ENSMUSG00000036002	chr4	-	43034942	43035001	43034764	43035835
1427	ENSMUSG00000036002	chr4	-	43037062	43037206	43036804	43039965
1428	ENSMUSG00000036002	chr4	-	43039814	43039899	43037206	43040273
1429	ENSMUSG00000036002	chr4	-	43039814	43039918	43037206	43040273
1430	ENSMUSG00000026915	chr2	-	37625177	37625289	37624590	37626481
1431	ENSMUSG00000026915	chr2	-	37647115	37647285	37645691	37703191
1432	ENSMUSG00000026915	chr2	-	37647115	37647285	37645691	37703666
1433	ENSMUSG00000026915	chr2	-	37666352	37666483	37647285	37703048
1434	ENSMUSG00000009030	chr2	-	37356164	37356266	37355817	37357203
1435	ENSMUSG00000009030	chr2	-	37357203	37357380	37355817	37359142
1436	ENSMUSG00000009030	chr2	-	37358351	37358398	37357380	37359142
1437	ENSMUSG00000037306	chr4	-	134568895	134569115	134566000	134575939
1438	ENSMUSG00000037306	chr4	-	134578285	134578379	134576055	134580770
1439	ENSMUSG00000037306	chr4	-	134640286	134640383	134593365	134702944
1441	ENSMUSG00000016128	chr5	-	151073300	151073364	151063656	151092746
1443	ENSMUSG00000034575	chr13	-	69502190	69502349	69500637	69502905
1444	ENSMUSG00000034575	chr13	-	69503634	69503735	69503078	69504605
1445	ENSMUSG00000034575	chr13	-	69504605	69504732	69503735	69506915
1446	ENSMUSG00000052920	chr19	-	31302285	31302399	30993162	31585566
1447	ENSMUSG00000026885	chr2	-	35784088	35784195	35752492	35795356
1448	ENSMUSG00000026885	chr2	-	35784088	35784195	35752492	35889264
1449	ENSMUSG00000026885	chr2	-	35795356	35795602	35752492	35889264
1450	ENSMUSG00000026885	chr2	-	35795356	35795602	35784195	35889264
1451	ENSMUSG00000026885	chr2	-	35817722	35817821	35795602	35881901
1452	ENSMUSG00000026885	chr2	-	35817722	35817821	35795602	35889264
1453	ENSMUSG00000026885	chr2	-	35902569	35903145	35890367	35940673
1454	ENSMUSG00000026885	chr2	-	35940673	35940807	35903145	35979171
1455	ENSMUSG00000026885	chr2	-	35944862	35944959	35903145	35979171
1456	ENSMUSG00000026885	chr2	-	35944862	35944959	35940807	35979171
1473	ENSMUSG00000026875	chr2	-	34960820	34960887	34959513	34961523
1474	ENSMUSG00000026869	chr2	-	34854251	34854392	34852833	34856447
1475	ENSMUSG00000026869	chr2	-	34860631	34860774	34857829	34863456
1476	ENSMUSG00000026869	chr2	-	34865526	34866095	34863566	34870749
1477	ENSMUSG00000026869	chr2	-	34866892	34867037	34866095	34870749
1488	ENSMUSG00000026867	chr2	-	34681634	34681707	34678630	34684181
1489	ENSMUSG00000026867	chr2	-	34681634	34681745	34678630	34684181
1490	ENSMUSG00000026867	chr2	-	34691105	34691215	34690621	34693372
1491	ENSMUSG00000026867	chr2	-	34693372	34693502	34691215	34695485
