ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
256	"ENSMUSG00000024026"	"Glo1"	chr17	-	30592865	30594226	30592865	30593074	30594114	30594226
257	"ENSMUSG00000020886"	"Dlg4"	chr11	+	70030866	70031258	70030866	70030991	70031088	70031258
258	"ENSMUSG00000026209"	"Dnpep"	chr1	-	75315618	75316070	75315618	75315749	75315944	75316070
259	"ENSMUSG00000026209"	"Dnpep"	chr1	-	75316540	75316803	75316540	75316629	75316709	75316803
260	"ENSMUSG00000002249"	"Tead3"	chr17	-	28335484	28336573	28335484	28335496	28336510	28336573
261	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80242020	80242681	80242020	80242119	80242572	80242681
262	"ENSMUSG00000002250"	"Ppard"	chr17	+	28298276	28299034	28298276	28298479	28298583	28299034
263	"ENSMUSG00000036775"	"Decr2"	chr17	-	26083844	26084135	26083844	26083938	26084010	26084135
264	"ENSMUSG00000025737"	"Wdr24"	chr17	+	25827234	25827532	25827234	25827356	25827427	25827532
265	"ENSMUSG00000061046"	"Haghl"	chr17	-	25783502	25783886	25783502	25783582	25783784	25783886
266	"ENSMUSG00000061046"	"Haghl"	chr17	-	25784074	25784572	25784074	25784178	25784454	25784572
267	"ENSMUSG00000026571"	"Dcaf6"	chr1	-	165338187	165340023	165338187	165338344	165339884	165340023
268	"ENSMUSG00000024327"	"Slc39a7"	chr17	-	34030089	34030421	34030089	34030254	34030367	34030421
269	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24702144	24702623	24702144	24702375	24702475	24702623
270	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24704810	24705317	24704810	24704886	24705146	24705317
271	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24705146	24705481	24705146	24705317	24705396	24705481
272	"ENSMUSG00000030720"	"Cln3"	chr7	-	126575202	126575412	126575202	126575258	126575343	126575412
273	"ENSMUSG00000036820"	"Amdhd2"	chr17	-	24157739	24158062	24157739	24157847	24157917	24158062
274	"ENSMUSG00000033475"	"Tomm6"	chr17	-	47686739	47687288	47686739	47687062	47687187	47687288
275	"ENSMUSG00000043747"	"1520401A03Rik"	chr17	-	23707564	23707948	23707564	23707683	23707796	23707948
276	"ENSMUSG00000043747"	"1520401A03Rik"	chr17	-	23707564	23707948	23707564	23707606	23707903	23707948
277	"ENSMUSG00000043747"	"1520401A03Rik"	chr17	-	23712152	23712411	23712152	23712182	23712369	23712411
278	"ENSMUSG00000027338"	"Prnd"	chr2	+	131953008	131956130	131953008	131953582	131954790	131956130
279	"ENSMUSG00000027338"	"Prnd"	chr2	+	131953008	131956130	131953008	131953582	131954820	131956130
280	"ENSMUSG00000014767"	"Tbp"	chr17	+	15501153	15501357	15501153	15501202	15501311	15501357
281	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33666493	33666685	33666493	33666529	33666646	33666685
282	"ENSMUSG00000032604"	"Qars"	chr9	+	108508382	108508986	108508382	108508530	108508876	108508986
283	"ENSMUSG00000032604"	"Qars"	chr9	+	108508382	108509224	108508382	108508986	108509148	108509224
284	"ENSMUSG00000032604"	"Qars"	chr9	+	108512482	108512778	108512482	108512582	108512699	108512778
285	"ENSMUSG00000032604"	"Qars"	chr9	+	108513892	108514208	108513892	108513980	108514064	108514208
286	"ENSMUSG00000032604"	"Qars"	chr9	+	108514966	108515232	108514966	108515033	108515106	108515232
287	"ENSMUSG00000032604"	"Qars"	chr9	+	108514966	108515936	108514966	108515232	108515795	108515936
288	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8321835	8323276	8323335
289	"ENSMUSG00000073468"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8322140	8323276	8323335
290	"ENSMUSG00000053080"	"2700081O15Rik"	chr19	+	7421254	7421644	7421254	7421469	7421592	7421644
291	"ENSMUSG00000046962"	"Zbtb21"	chr16	-	97947434	97953093	97947434	97950869	97951469	97953093
292	"ENSMUSG00000001986"	"Gria3"	chrX	+	41654005	41654924	41654005	41654253	41654809	41654924
293	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65812664	65814957	65812664	65812741	65814837	65814957
294	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65812664	65814957	65812664	65812814	65814837	65814957
295	"ENSMUSG00000024114"	"Prss41"	chr17	-	23843441	23843871	23843441	23843610	23843838	23843871
296	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90719311	90720750	90719311	90719978	90720653	90720750
297	"ENSMUSG00000022978"	"Mis18a"	chr16	-	90726292	90727404	90726292	90726359	90727025	90727404
298	"ENSMUSG00000038530"	"Rgs4"	chr1	-	169744350	169744736	169744350	169744517	169744674	169744736
299	"ENSMUSG00000022967"	"Ifnar1"	chr16	+	91505054	91507441	91505054	91505414	91506526	91507441
300	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155817922	155820428	155817922	155817987	155818538	155820428
301	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155817922	155820428	155817922	155817987	155820328	155820428
302	"ENSMUSG00000029068"	"Ccnl2"	chr4	+	155818538	155820428	155818538	155818664	155820328	155820428
303	"ENSMUSG00000040327"	"Cul9"	chr17	-	46500604	46500930	46500604	46500875	46500905	46500930
304	"ENSMUSG00000040327"	"Cul9"	chr17	-	46521335	46521984	46521335	46521515	46521850	46521984
305	"ENSMUSG00000007570"	"Fance"	chr17	+	28318061	28318407	28318061	28318156	28318328	28318407
306	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828291	80828295	80828382
307	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80828236	80828382	80828236	80828294	80828295	80828382
308	"ENSMUSG00000027615"	"Hps3"	chr3	-	20012696	20014203	20012696	20012930	20014022	20014203
309	"ENSMUSG00000027615"	"Hps3"	chr3	-	20028959	20029318	20028959	20029045	20029146	20029318
310	"ENSMUSG00000027615"	"Hps3"	chr3	-	20030313	20030805	20030313	20030409	20030558	20030805
311	"ENSMUSG00000039660"	"D2Wsu81e"	chr2	-	30175186	30175812	30175186	30175289	30175713	30175812
312	"ENSMUSG00000039660"	"D2Wsu81e"	chr2	-	30177322	30177965	30177322	30177482	30177592	30177965
313	"ENSMUSG00000039660"	"D2Wsu81e"	chr2	-	30177592	30177965	30177592	30177721	30177919	30177965
314	"ENSMUSG00000068206"	"Pick1"	chr15	+	79245289	79246111	79245289	79245352	79245977	79246111
315	"ENSMUSG00000068206"	"Pick1"	chr15	+	79245289	79246500	79245289	79246111	79246407	79246500
316	"ENSMUSG00000068206"	"Pick1"	chr15	+	79247264	79248296	79247264	79247315	79248151	79248296
317	"ENSMUSG00000032280"	"Tle3"	chr9	+	61411262	61412514	61411262	61411339	61412264	61412514
318	"ENSMUSG00000073976"	"1700026J12Rik"	chr16	-	49216833	49216923	49216833	49216911	49216912	49216923
319	"ENSMUSG00000064061"	"Dzip3"	chr16	-	48935498	48937073	48935498	48935586	48936969	48937073
320	"ENSMUSG00000073418"	"C4b"	chr17	-	34728764	34729265	34728764	34728897	34729181	34729265
321	"ENSMUSG00000004846"	"Plod3"	chr5	+	136990150	136990539	136990150	136990276	136990417	136990539
322	"ENSMUSG00000004846"	"Plod3"	chr5	+	136991543	136992088	136991543	136991657	136991771	136992088
323	"ENSMUSG00000032409"	"Atr"	chr9	+	95864967	95867685	95864967	95865845	95867493	95867685
324	"ENSMUSG00000050875"	"A730017C20Rik"	chr18	+	59065834	59066989	59065834	59065885	59066816	59066989
325	"ENSMUSG00000050875"	"A730017C20Rik"	chr18	+	59065834	59066989	59065834	59065885	59066909	59066989
326	"ENSMUSG00000050875"	"A730017C20Rik"	chr18	+	59065834	59066989	59065834	59065885	59066928	59066989
327	"ENSMUSG00000086823"	"1700028P15Rik"	chr2	-	171959438	171962114	171959438	171959586	171962016	171962114
328	"ENSMUSG00000027238"	"Frmd5"	chr2	-	121545528	121548023	121545528	121547648	121547971	121548023
329	"ENSMUSG00000038084"	"Opa1"	chr16	+	29614125	29615164	29614125	29614198	29615048	29615164
330	"ENSMUSG00000047909"	"Ankrd16"	chr2	+	11781476	11783756	11781476	11781519	11783640	11783756
331	"ENSMUSG00000022875"	"Kng1"	chr16	+	23078973	23080006	23078973	23079051	23079594	23080006
332	"ENSMUSG00000060459"	"Kng2"	chr16	-	22987345	22988325	22987345	22987625	22988244	22988325
333	"ENSMUSG00000097290"	"1300002E11Rik"	chr16	+	21802952	21806123	21802952	21804242	21804384	21806123
334	"ENSMUSG00000023505"	"Cdca3"	chr6	+	124831361	124832439	124831361	124831488	124832145	124832439
335	"ENSMUSG00000032577"	"Mapkapk3"	chr9	-	107262422	107263764	107262422	107262487	107263624	107263764
336	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46304156	46304475	46304156	46304254	46304329	46304475
337	"ENSMUSG00000032842"	"Abcc10"	chr17	-	46323351	46324914	46323351	46323579	46323692	46324914
338	"ENSMUSG00000026889"	"Rbm18"	chr2	-	36134134	36136611	36134134	36134263	36136481	36136611
339	"ENSMUSG00000035713"	"Usp35"	chr7	-	97311352	97312625	97311352	97311874	97312251	97312625
340	"ENSMUSG00000022750"	"Klhl22"	chr16	+	17792425	17793380	17792425	17792766	17793126	17793380
341	"ENSMUSG00000024073"	"Birc6"	chr17	+	74561150	74562101	74561150	74561262	74562018	74562101
342	"ENSMUSG00000024073"	"Birc6"	chr17	+	74618435	74619838	74618435	74618563	74619706	74619838
343	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17573555	17574586	17573555	17573664	17573945	17574586
344	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17573555	17574586	17573555	17573664	17574473	17574586
345	"ENSMUSG00000022756"	"Slc7a4"	chr16	-	17573945	17574586	17573945	17573997	17574473	17574586
346	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79858951	79859271
347	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858751	79859271	79858751	79858824	79859071	79859271
348	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859071	79859271
349	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79858951	79859271	79858951	79858981	79859088	79859271
350	"ENSMUSG00000006498"	"Ptbp1"	chr10	+	79859351	79859712	79859351	79859522	79859601	79859712
351	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17276633	17276887	17276633	17276757	17276836	17276887
352	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17276633	17277039	17276633	17276887	17276961	17277039
353	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17276961	17277250	17276961	17277039	17277193	17277250
354	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17277341	17277592	17277341	17277401	17277527	17277592
355	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17277341	17277891	17277341	17277592	17277668	17277891
356	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17277341	17277891	17277341	17277592	17277850	17277891
357	"ENSMUSG00000055692"	"Tmem191c"	chr16	+	17277668	17277891	17277668	17277741	17277850	17277891
358	"ENSMUSG00000022779"	"Top3b"	chr16	+	16889482	16890261	16889482	16889611	16890111	16890261
359	"ENSMUSG00000037552"	"Plekhg2"	chr7	-	28364470	28364632	28364470	28364509	28364584	28364632
360	"ENSMUSG00000037552"	"Plekhg2"	chr7	-	28370237	28371042	28370237	28370494	28370877	28371042
361	"ENSMUSG00000037552"	"Plekhg2"	chr7	-	28370237	28371042	28370237	28370497	28370877	28371042
362	"ENSMUSG00000024339"	"Tap2"	chr17	+	34211869	34212358	34211869	34212067	34212229	34212358
363	"ENSMUSG00000025731"	"0610011F06Rik"	chr17	+	25876660	25877169	25876660	25876739	25876949	25877169
364	"ENSMUSG00000022710"	"Usp7"	chr16	-	8697892	8698586	8697892	8697994	8698451	8698586
365	"ENSMUSG00000036591"	"Arhgap21"	chr2	-	20855353	20855706	20855353	20855395	20855580	20855706
366	"ENSMUSG00000010064"	"Slc38a3"	chr9	-	107655255	107655685	107655255	107655380	107655584	107655685
367	"ENSMUSG00000010064"	"Slc38a3"	chr9	-	107655255	107655685	107655255	107655467	107655584	107655685
368	"ENSMUSG00000010064"	"Slc38a3"	chr9	-	107656099	107656514	107656099	107656270	107656455	107656514
369	"ENSMUSG00000049871"	"Nlrc3"	chr16	-	3962453	3965302	3962453	3962540	3963552	3965302
370	"ENSMUSG00000000148"	"Brat1"	chr5	+	140710137	140711653	140710137	140710292	140711505	140711653
371	"ENSMUSG00000000148"	"Brat1"	chr5	+	140712504	140713172	140712504	140712877	140713052	140713172
372	"ENSMUSG00000000148"	"Brat1"	chr5	+	140712504	140713172	140712504	140712901	140713052	140713172
373	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6545675	6547041	6547213
374	"ENSMUSG00000002107"	"Celf2"	chr2	-	6539704	6547213	6539704	6546779	6547041	6547213
375	"ENSMUSG00000002107"	"Celf2"	chr2	-	6604023	6607961	6604023	6604182	6607881	6607961
376	"ENSMUSG00000099083"	"Atf7"	chr15	-	102547153	102547872	102547153	102547267	102547772	102547872
377	"ENSMUSG00000001289"	"Pfdn5"	chr15	+	102326432	102326849	102326432	102326535	102326817	102326849
378	"ENSMUSG00000015488"	"Cacfd1"	chr2	+	27018887	27021089	27018887	27018979	27020020	27021089
379	"ENSMUSG00000025728"	"Pigq"	chr17	-	25931673	25932231	25931673	25931827	25932104	25932231
380	"ENSMUSG00000006740"	"Kif5b"	chr18	-	6210699	6211252	6210699	6210804	6211191	6211252
381	"ENSMUSG00000026754"	"Golga1"	chr2	-	39047022	39047766	39047022	39047134	39047585	39047766
382	"ENSMUSG00000026754"	"Golga1"	chr2	-	39047022	39047766	39047022	39047134	39047596	39047766
383	"ENSMUSG00000023039"	"Krt7"	chr15	+	101413968	101416281	101413968	101414180	101416220	101416281
384	"ENSMUSG00000041859"	"Mcm3"	chr1	-	20805262	20805900	20805262	20805339	20805796	20805900
385	"ENSMUSG00000029389"	"Ddx55"	chr5	+	124554670	124556848	124554670	124554757	124556756	124556848
386	"ENSMUSG00000023484"	"Prph"	chr15	+	99056768	99057158	99056768	99056936	99057032	99057158
387	"ENSMUSG00000003360"	"Ddx23"	chr15	-	98650143	98650818	98650143	98650289	98650592	98650818
388	"ENSMUSG00000003360"	"Ddx23"	chr15	-	98651917	98652981	98651917	98652056	98652887	98652981
389	"ENSMUSG00000037263"	"Aldh3b3"	chr19	+	3965632	3966538	3965632	3966019	3966371	3966538
390	"ENSMUSG00000058159"	"T2"	chr17	+	8422104	8422728	8422104	8422259	8422526	8422728
391	"ENSMUSG00000033237"	"Arid2"	chr15	+	96391103	96392478	96391103	96391189	96392354	96392478
392	"ENSMUSG00000101174"	"Hoxd4"	chr2	+	74725462	74725978	74725462	74725597	74725844	74725978
393	"ENSMUSG00000024128"	"Sbp"	chr17	+	23945006	23945603	23945006	23945106	23945559	23945603
394	"ENSMUSG00000022620"	"Arsa"	chr15	-	89474539	89475005	89474539	89474709	89474786	89475005
395	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89301842	89302377	89301842	89301970	89302181	89302377
396	"ENSMUSG00000025473"	"Adam8"	chr7	-	139984728	139985430	139984728	139984843	139985336	139985430
397	"ENSMUSG00000025473"	"Adam8"	chr7	-	139986302	139986808	139986302	139986468	139986732	139986808
398	"ENSMUSG00000025473"	"Adam8"	chr7	-	139986302	139986808	139986302	139986486	139986732	139986808
399	"ENSMUSG00000025473"	"Adam8"	chr7	-	139987178	139987737	139987178	139987268	139987559	139987737
400	"ENSMUSG00000026520"	"Pycr2"	chr1	+	180906162	180906687	180906162	180906384	180906594	180906687
401	"ENSMUSG00000015363"	"Trabd"	chr15	+	89084902	89085446	89084902	89085042	89085273	89085446
402	"ENSMUSG00000015363"	"Trabd"	chr15	+	89085525	89087071	89085525	89085637	89085755	89087071
403	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75904383	75906196	75904383	75904574	75906029	75906196
404	"ENSMUSG00000017664"	"Slc35c2"	chr2	-	165283248	165283600	165283248	165283407	165283527	165283600
405	"ENSMUSG00000027087"	"Itgav"	chr2	+	83803239	83806916	83803239	83803336	83806632	83806916
406	"ENSMUSG00000022394"	"L3mbtl2"	chr15	+	81667158	81668763	81667158	81667396	81668629	81668763
407	"ENSMUSG00000022394"	"L3mbtl2"	chr15	+	81686939	81688305	81686939	81686991	81687845	81688305
408	"ENSMUSG00000009108"	"Gnat2"	chr3	+	108095438	108096507	108095438	108095662	108096239	108096507
409	"ENSMUSG00000009108"	"Gnat2"	chr3	+	108095438	108096507	108095438	108095580	108096349	108096507
410	"ENSMUSG00000042303"	"Sgsm3"	chr15	+	81003803	81004185	81003803	81003870	81004062	81004185
411	"ENSMUSG00000042303"	"Sgsm3"	chr15	+	81008288	81008908	81008288	81008434	81008683	81008908
412	"ENSMUSG00000018126"	"Baiap2l2"	chr15	-	79261401	79261965	79261401	79261540	79261812	79261965
413	"ENSMUSG00000025060"	"Slk"	chr19	+	47622235	47622694	47622235	47622366	47622570	47622694
414	"ENSMUSG00000052133"	"Sema5b"	chr16	+	35659922	35660383	35659922	35660070	35660157	35660383
415	"ENSMUSG00000032313"	"AI118078"	chr9	+	55435190	55438345	55435190	55435253	55437106	55438345
416	"ENSMUSG00000022550"	"Adck5"	chr15	+	76593937	76594447	76593937	76594051	76594152	76594447
417	"ENSMUSG00000022550"	"Adck5"	chr15	+	76593937	76594447	76593937	76594051	76594363	76594447
418	"ENSMUSG00000022550"	"Adck5"	chr15	+	76594152	76594447	76594152	76594284	76594363	76594447
419	"ENSMUSG00000022550"	"Adck5"	chr15	+	76594528	76594752	76594528	76594610	76594673	76594752
420	"ENSMUSG00000019734"	"Tmc4"	chr7	-	3671273	3672110	3671273	3671441	3671962	3672110
421	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76407891	76408528	76407891	76408043	76408387	76408528
422	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76421139	76423835	76421139	76421213	76423715	76423835
423	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76432148	76433396	76432148	76432295	76433273	76433396
424	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76434062	76434787	76434062	76434158	76434682	76434787
425	"ENSMUSG00000022558"	"Mroh1"	chr15	+	76446515	76447365	76446515	76446681	76447168	76447365
426	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332271	76332483	76332631
427	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332159	76332631	76332159	76332287	76332483	76332631
428	"ENSMUSG00000022561"	"Gpaa1"	chr15	+	76332902	76333373	76332902	76333099	76333176	76333373
429	"ENSMUSG00000022577"	"Ly6h"	chr15	-	75565582	75566259	75565582	75565699	75566131	75566259
430	"ENSMUSG00000080316"	"Spaca6"	chr17	+	17838086	17838509	17838086	17838243	17838315	17838509
431	"ENSMUSG00000002393"	"Nr2f6"	chr8	-	71375502	71375790	71375502	71375568	71375748	71375790
432	"ENSMUSG00000024338"	"Psmb8"	chr17	+	34200140	34200915	34200140	34200270	34200710	34200915
433	"ENSMUSG00000046971"	"Pla2g4f"	chr2	-	120303066	120303390	120303066	120303174	120303252	120303390
434	"ENSMUSG00000032816"	"Igdcc4"	chr9	+	65123775	65124189	65123775	65123913	65123915	65124189
435	"ENSMUSG00000068744"	"Psrc1"	chr3	+	108384235	108384431	108384235	108384285	108384373	108384431
436	"ENSMUSG00000064158"	"Izumo1"	chr7	+	45625121	45625695	45625121	45625222	45625541	45625695
437	"ENSMUSG00000024403"	"Atp6v1g2"	chr17	+	35237116	35238767	35237116	35237217	35237624	35238767
438	"ENSMUSG00000022283"	"Pabpc1"	chr15	-	36597972	36598312	36597972	36598127	36598201	36598312
439	"ENSMUSG00000014504"	"Srp19"	chr18	+	34331749	34334364	34331749	34331825	34334292	34334364
440	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32308470	32310487	32308470	32309064	32310450	32310487
441	"ENSMUSG00000029149"	"Krtcap3"	chr5	+	31252191	31252571	31252191	31252251	31252364	31252571
442	"ENSMUSG00000026289"	"Atg16l1"	chr1	+	87785875	87786346	87785875	87785996	87786240	87786346
443	"ENSMUSG00000005268"	"Prlr"	chr15	+	10325866	10326545	10325866	10325966	10326475	10326545
444	"ENSMUSG00000030741"	"Spns1"	chr7	-	126373769	126375203	126373769	126373836	126375066	126375203
445	"ENSMUSG00000054115"	"Skp2"	chr15	-	9111984	9116968	9111984	9113867	9116860	9116968
446	"ENSMUSG00000024217"	"Snrpc"	chr17	+	27840463	27842378	27840463	27840506	27842269	27842378
447	"ENSMUSG00000073723"	"Gm13102"	chr4	+	144107318	144107918	144107318	144107614	144107659	144107918
448	"ENSMUSG00000047528"	"Als2cr12"	chr1	-	58669427	58670467	58669427	58669480	58670369	58670467
449	"ENSMUSG00000039483"	"Asb6"	chr2	-	30824640	30825560	30824640	30824727	30825451	30825560
450	"ENSMUSG00000042104"	"Uggt2"	chr14	-	118994945	118998213	118994945	118995072	118998096	118998213
451	"ENSMUSG00000024953"	"Prdx5"	chr19	-	6907241	6908116	6907241	6907280	6907981	6908116
452	"ENSMUSG00000026987"	"Baz2b"	chr2	-	59920294	59922217	59920294	59920538	59922142	59922217
453	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829605	25829853	25829605	25829702	25829784	25829853
454	"ENSMUSG00000025736"	"Jmjd8"	chr17	+	25829941	25830206	25829941	25830061	25830138	25830206
455	"ENSMUSG00000039157"	"Fam102a"	chr2	+	32558317	32560155	32558317	32558347	32560038	32560155
456	"ENSMUSG00000028949"	"Smarcd3"	chr5	-	24595389	24595845	24595389	24595485	24595722	24595845
457	"ENSMUSG00000024913"	"Lrp5"	chr19	-	3593515	3597480	3593515	3593626	3597243	3597480
458	"ENSMUSG00000035900"	"Gramd4"	chr15	+	86132814	86133759	86132814	86132908	86133674	86133759
459	"ENSMUSG00000062867"	"Impdh2"	chr9	+	108561596	108561857	108561596	108561698	108561782	108561857
460	"ENSMUSG00000022102"	"Dok2"	chr14	+	70771544	70771747	70771544	70771573	70771670	70771747
461	"ENSMUSG00000005980"	"Dnase1"	chr16	+	4037549	4038042	4037549	4037697	4037953	4038042
462	"ENSMUSG00000005980"	"Dnase1"	chr16	+	4037953	4038270	4037953	4038042	4038186	4038270
463	"ENSMUSG00000071644"	"Eef1g"	chr19	+	8969161	8969506	8969161	8969225	8969363	8969506
464	"ENSMUSG00000038900"	"Rpl12"	chr2	+	32962984	32963853	32962984	32963066	32963740	32963853
465	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190641	91190184	91190284	91190461	91190641
466	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190947	91190184	91190284	91190738	91190947
467	"ENSMUSG00000002108"	"Nr1h3"	chr2	-	91190184	91190947	91190184	91190641	91190738	91190947
468	"ENSMUSG00000027968"	"Larp7"	chr3	-	127546046	127546569	127546046	127546403	127546475	127546569
