	GeneID	chr	strand	shortSplice	longSplice	shareSplice
3310	ENSMUSG00000015095	chr2	+	25502870	25502856	25502558
3311	ENSMUSG00000029221	chr5	+	67334565	67334505	67329951
3312	ENSMUSG00000029221	chr5	+	67344529	67342093	67340006
3313	ENSMUSG00000024220	chr17	+	28201350	28201260	28201133
3314	ENSMUSG00000024220	chr17	+	28202114	28201260	28201133
3321	ENSMUSG00000020153	chr10	+	80253078	80253073	80252433
3325	ENSMUSG00000061298	chr4	+	111657157	111657091	111656422
3326	ENSMUSG00000035851	chr5	+	86831796	86831772	86831700
3331	ENSMUSG00000042185	chr9	+	31397035	31396793	31396497
3332	ENSMUSG00000021136	chr12	+	81150651	81150618	81138012
3341	ENSMUSG00000058013	chr5	+	93173472	93173469	93167687
3343	ENSMUSG00000023707	chr5	+	124114387	124114064	124113528
3344	ENSMUSG00000023707	chr5	+	124114478	124114064	124113528
3345	ENSMUSG00000023707	chr5	+	124114478	124114387	124113528
3346	ENSMUSG00000023707	chr5	+	124114478	124114387	124114192
3349	ENSMUSG00000029290	chr5	+	105888700	105888433	105886428
3353	ENSMUSG00000002409	chr7	+	28185833	28185713	28185436
3354	ENSMUSG00000030204	chr6	+	135015821	135015781	135015647
3355	ENSMUSG00000029279	chr5	+	107370157	107370154	107369364
3358	ENSMUSG00000044060	chr5	+	107504506	107504503	107504014
3359	ENSMUSG00000044060	chr5	+	107504990	107504929	107504594
3363	ENSMUSG00000029267	chr5	+	108080921	108080824	108073454
3364	ENSMUSG00000029267	chr5	+	108080921	108080824	108078974
3365	ENSMUSG00000029267	chr5	+	108104425	108104394	108104318
3366	ENSMUSG00000005698	chr8	+	105680073	105680070	105677350
3367	ENSMUSG00000024985	chr19	+	55917353	55917338	55912645
3368	ENSMUSG00000013495	chr5	+	108638272	108638236	108629900
3370	ENSMUSG00000029501	chr5	+	110237657	110237654	110236479
3372	ENSMUSG00000003549	chr7	+	19352632	19352628	19350792
3376	ENSMUSG00000037355	chr5	+	33410962	33410858	33409549
3377	ENSMUSG00000067274	chr5	+	115560740	115560718	115559888
3379	ENSMUSG00000036833	chr2	+	24987118	24987113	24983649
3380	ENSMUSG00000036833	chr2	+	24998678	24998621	24997350
3381	ENSMUSG00000054256	chr5	+	115450819	115450786	115450283
3382	ENSMUSG00000041638	chr5	+	115614863	115614860	115614600
3389	ENSMUSG00000018076	chr5	+	118751866	118751839	118751754
3392	ENSMUSG00000025858	chr5	+	139262872	139262869	139262559
3395	ENSMUSG00000029614	chr5	+	121208409	121208390	121207195
3399	ENSMUSG00000059327	chrX	+	100395027	100395018	100392384
3400	ENSMUSG00000029462	chr5	+	122360028	122360012	122354476
3401	ENSMUSG00000029462	chr5	+	122360028	122360012	122354503
3402	ENSMUSG00000029462	chr5	+	122360028	122360012	122356805
3409	ENSMUSG00000054434	chr5	+	123101624	123101610	123099953
3410	ENSMUSG00000029440	chr5	+	123246196	123246193	123241933
3415	ENSMUSG00000061882	chr5	+	123951800	123951751	123951287
3416	ENSMUSG00000000915	chr5	+	123996519	123996475	123996371
3417	ENSMUSG00000029772	chr6	+	29863142	29863139	29799584
3418	ENSMUSG00000029772	chr6	+	29863142	29863139	29820634
3434	ENSMUSG00000042498	chrX	+	139513145	139513142	139511649
3439	ENSMUSG00000023104	chr5	+	134595282	134595218	134594274
3440	ENSMUSG00000038756	chr11	+	96164943	96164747	96158958
3441	ENSMUSG00000040532	chr5	+	135011240	135011209	135011060
3442	ENSMUSG00000000916	chr5	+	135371505	135371497	135371415
3443	ENSMUSG00000027520	chr1	+	63290676	63290646	63280877
3451	ENSMUSG00000007987	chr5	+	136911806	136911688	136911391
3452	ENSMUSG00000001520	chr6	+	128404934	128404930	128400301
3453	ENSMUSG00000001520	chr6	+	128408204	128407983	128407738
3454	ENSMUSG00000023328	chr5	+	137291742	137291478	137291101
3455	ENSMUSG00000030428	chr7	+	4133662	4133074	4131383
3456	ENSMUSG00000030428	chr7	+	4134350	4133865	4133402
3457	ENSMUSG00000030428	chr7	+	4134350	4133865	4133738
3460	ENSMUSG00000039382	chrX	+	7723852	7723848	7722230
3461	ENSMUSG00000039382	chrX	+	7725930	7725739	7724291
3462	ENSMUSG00000039382	chrX	+	7727211	7727169	7727086
3469	ENSMUSG00000036817	chr5	+	139226705	139226678	139226604
3470	ENSMUSG00000036817	chr5	+	139238830	139238827	139237922
3478	ENSMUSG00000039623	chr5	+	142466489	142466475	142466392
3479	ENSMUSG00000039623	chr5	+	142470393	142470382	142470327
3480	ENSMUSG00000039623	chr5	+	142474421	142474373	142474050
3484	ENSMUSG00000058440	chr6	+	30089914	30089911	30088988
3490	ENSMUSG00000029635	chr5	+	146292638	146292623	146286239
3491	ENSMUSG00000057280	chr4	+	58347852	58347807	58344311
3495	ENSMUSG00000041538	chr17	+	34242514	34242436	34241277
3496	ENSMUSG00000041264	chr5	+	149193897	149193839	149188473
3497	ENSMUSG00000053368	chr5	+	150051559	150051517	150049651
3498	ENSMUSG00000041147	chr5	+	150568938	150568913	150567768
3499	ENSMUSG00000034021	chr5	+	150801121	150801118	150801017
3501	ENSMUSG00000027630	chr3	+	22209515	22209511	22203992
3502	ENSMUSG00000028613	chr4	+	107847443	107847440	107843344
3503	ENSMUSG00000028613	chr4	+	107847443	107847440	107846619
3504	ENSMUSG00000029757	chr6	+	5769700	5769649	5767144
3505	ENSMUSG00000029757	chr6	+	5769733	5769649	5767144
3506	ENSMUSG00000029757	chr6	+	5769733	5769700	5767144
3508	ENSMUSG00000042447	chr6	+	8234231	8233049	8231313
3509	ENSMUSG00000029563	chr6	+	15377887	15377869	15376826
3510	ENSMUSG00000029563	chr6	+	15377950	15377869	15376826
3511	ENSMUSG00000029563	chr6	+	15377950	15377887	15376826
3512	ENSMUSG00000015733	chr6	+	17660748	17660728	17657252
3513	ENSMUSG00000029670	chr6	+	21952128	21952091	21950109
3514	ENSMUSG00000029670	chr6	+	21968917	21968884	21967698
3516	ENSMUSG00000026275	chr1	+	93351505	93351325	93351014
3521	ENSMUSG00000039629	chr6	+	29955515	29955431	29953453
3525	ENSMUSG00000029761	chr6	+	34755639	34755633	34753588
3526	ENSMUSG00000037845	chr9	+	50770131	50770109	50768844
3528	ENSMUSG00000031637	chr8	+	46020426	46020419	46013182
3529	ENSMUSG00000024807	chr19	+	6052559	6052547	6052479
3530	ENSMUSG00000056832	chr6	+	38391454	38391418	38390031
3531	ENSMUSG00000031753	chr8	+	110851401	110851335	110849950
3532	ENSMUSG00000031753	chr8	+	110868253	110868201	110866727
3533	ENSMUSG00000038039	chr10	+	58256819	58256746	58255882
3534	ENSMUSG00000038039	chr10	+	58296099	58296087	58294905
3535	ENSMUSG00000046311	chr11	+	49214554	49214525	49213642
3538	ENSMUSG00000078517	chr4	+	139365194	139365185	139363779
3539	ENSMUSG00000078517	chr4	+	139365194	139364922	139364339
3541	ENSMUSG00000018572	chr11	+	69998501	69998300	69997838
3546	ENSMUSG00000032086	chr9	+	45856162	45856087	45854843
3547	ENSMUSG00000018995	chr7	+	97031550	97031545	97031436
3550	ENSMUSG00000000134	chrX	+	7766573	7766554	7765620
3551	ENSMUSG00000000134	chrX	+	7766619	7766554	7765620
3552	ENSMUSG00000000134	chrX	+	7766619	7766573	7765620
3553	ENSMUSG00000062190	chr6	+	57739071	57739024	57737754
3554	ENSMUSG00000062190	chr6	+	57739071	57739024	57737958
3555	ENSMUSG00000029802	chr6	+	58689554	58689538	58685821
3558	ENSMUSG00000005982	chr16	+	3900692	3900642	3899968
3561	ENSMUSG00000034940	chr11	+	83977082	83977079	83971592
3562	ENSMUSG00000034940	chr11	+	84019590	84019359	84009550
3563	ENSMUSG00000002781	chr7	+	45906946	45906917	45899736
3564	ENSMUSG00000035125	chr6	+	81944406	81944320	81943541
3565	ENSMUSG00000000693	chr6	+	83035579	83035454	83034289
3574	ENSMUSG00000034744	chr6	+	83798543	83798482	83798097
3578	ENSMUSG00000046679	chr6	+	86447340	86447310	86446268
3582	ENSMUSG00000018796	chr8	+	46533381	46533365	46531931
3583	ENSMUSG00000033174	chr6	+	88823325	88823190	88818663
3584	ENSMUSG00000002871	chr6	+	88908250	88908183	88908072
3593	ENSMUSG00000030235	chr6	+	141559781	141559740	141555187
3594	ENSMUSG00000064293	chr6	+	106662575	106662572	106655678
3595	ENSMUSG00000030409	chr7	+	19092546	19092417	19092036
3596	ENSMUSG00000030409	chr7	+	19092546	19092417	19092254
3597	ENSMUSG00000030409	chr7	+	19092542	19092417	19092254
3598	ENSMUSG00000030409	chr7	+	19092546	19092542	19092254
3599	ENSMUSG00000030271	chr6	+	113329228	113329145	113328612
3602	ENSMUSG00000017499	chr11	+	98911390	98911387	98910777
3603	ENSMUSG00000030323	chr6	+	115881476	115881337	115880710
3604	ENSMUSG00000030323	chr6	+	115915906	115915731	115913974
3605	ENSMUSG00000030323	chr6	+	115916972	115916969	115916047
3606	ENSMUSG00000030323	chr6	+	115923265	115923262	115920451
3609	ENSMUSG00000041477	chr6	+	119217901	119217802	119215606
3610	ENSMUSG00000030166	chr6	+	119922474	119922471	119919077
3611	ENSMUSG00000030166	chr6	+	119922474	119922471	119921028
3616	ENSMUSG00000022957	chr16	+	91801637	91801526	91793767
3617	ENSMUSG00000022957	chr16	+	91803037	91803034	91801706
3618	ENSMUSG00000022957	chr16	+	91842634	91842627	91841610
3619	ENSMUSG00000067825	chr6	+	121193514	121193511	121190247
3620	ENSMUSG00000032235	chr9	+	69407264	69407116	69400581
3621	ENSMUSG00000002205	chr7	+	44759041	44759024	44757895
3624	ENSMUSG00000026439	chr1	+	132484801	132484745	132484077
3625	ENSMUSG00000030120	chr6	+	124935622	124935601	124935445
3626	ENSMUSG00000038346	chr6	+	125024504	125024032	125023749
3627	ENSMUSG00000038346	chr6	+	125024504	125024413	125024270
3628	ENSMUSG00000038346	chr6	+	125024862	125024745	125024270
3629	ENSMUSG00000038346	chr6	+	125024862	125024745	125024552
3631	ENSMUSG00000037997	chr6	+	127470704	127470701	127468152
3640	ENSMUSG00000029003	chr4	+	148145125	148145103	148144727
3645	ENSMUSG00000052512	chr7	+	49461911	49461908	49458208
3646	ENSMUSG00000040187	chr6	+	146820603	146820527	146818934
3647	ENSMUSG00000040187	chr6	+	146823123	146823093	146822695
3650	ENSMUSG00000008373	chr7	+	3636200	3634692	3634230
3651	ENSMUSG00000008373	chr7	+	3638648	3638630	3636751
3653	ENSMUSG00000035632	chr7	+	3653196	3653144	3652128
3654	ENSMUSG00000035632	chr7	+	3653199	3653144	3652128
3655	ENSMUSG00000035632	chr7	+	3653199	3653196	3652128
3656	ENSMUSG00000035585	chr7	+	3695352	3695351	3695227
3657	ENSMUSG00000035585	chr7	+	3695363	3695351	3695227
3658	ENSMUSG00000035585	chr7	+	3695363	3695352	3695227
3659	ENSMUSG00000035585	chr7	+	3700614	3700527	3695621
3660	ENSMUSG00000035545	chr7	+	4143418	4143258	4143037
3661	ENSMUSG00000006154	chr7	+	4470282	4470182	4470042
3668	ENSMUSG00000035203	chr7	+	5083729	5083662	5082121
3672	ENSMUSG00000051527	chr7	+	6738855	6738792	6737634
3681	ENSMUSG00000047428	chr17	+	46298567	46298512	46298078
3684	ENSMUSG00000029658	chr5	+	149564357	149564182	149544859
3685	ENSMUSG00000029658	chr5	+	149564357	149564182	149552488
3686	ENSMUSG00000029658	chr5	+	149564357	149564182	149563245
3689	ENSMUSG00000030374	chr7	+	16831464	16831345	16831138
3690	ENSMUSG00000030374	chr7	+	16831485	16831345	16831138
3691	ENSMUSG00000030374	chr7	+	16831485	16831464	16831138
3692	ENSMUSG00000030374	chr7	+	16832941	16832925	16831580
3694	ENSMUSG00000040811	chr7	+	19184805	19184789	19182399
3695	ENSMUSG00000040734	chr7	+	19368545	19368541	19361316
3696	ENSMUSG00000002043	chr7	+	19515024	19515006	19514539
3700	ENSMUSG00000053552	chr2	+	130365575	130365459	130362431
3701	ENSMUSG00000053552	chr2	+	130369437	130369367	130365657
3703	ENSMUSG00000029516	chr5	+	115981694	115981649	115979869
3704	ENSMUSG00000029516	chr5	+	116005784	116005781	115995473
3705	ENSMUSG00000029516	chr5	+	116005784	116005781	115997853
3710	ENSMUSG00000005442	chr7	+	25291054	25291051	25290965
3711	ENSMUSG00000005442	chr7	+	25292416	25292413	25292314
3724	ENSMUSG00000030598	chr7	+	28737664	28737338	28736203
3725	ENSMUSG00000015149	chr7	+	28787919	28787916	28787828
3726	ENSMUSG00000030589	chr7	+	29149943	29149921	29149835
3728	ENSMUSG00000016933	chr2	+	160761738	160761735	160761648
3729	ENSMUSG00000030584	chr7	+	29314282	29314138	29313213
3730	ENSMUSG00000030584	chr7	+	29316243	29316213	29315736
3731	ENSMUSG00000030922	chr7	+	119909803	119909670	119896572
3732	ENSMUSG00000030922	chr7	+	119909803	119909670	119900308
3735	ENSMUSG00000020877	chr11	+	97033063	97032754	97032288
3736	ENSMUSG00000037816	chr13	+	50432175	50432170	50431750
3747	ENSMUSG00000020096	chr10	+	61179297	61179244	61175978
3748	ENSMUSG00000020096	chr10	+	61179346	61179244	61175978
3749	ENSMUSG00000020096	chr10	+	61179346	61179297	61175978
3750	ENSMUSG00000020096	chr10	+	61180314	61180247	61179505
3751	ENSMUSG00000020096	chr10	+	61183302	61183299	61179505
3752	ENSMUSG00000020096	chr10	+	61183302	61183299	61180394
3759	ENSMUSG00000074165	chr7	+	41647490	41647482	41643432
3761	ENSMUSG00000028150	chr3	+	94391073	94390399	94389596
3762	ENSMUSG00000035165	chr7	+	100181150	100181135	100178766
3763	ENSMUSG00000038738	chr7	+	44342424	44342419	44342180
3764	ENSMUSG00000038695	chr7	+	44468359	44468305	44468159
3765	ENSMUSG00000038695	chr7	+	44471112	44470858	44470537
3766	ENSMUSG00000038695	chr7	+	44471233	44470858	44470537
3767	ENSMUSG00000038695	chr7	+	44471233	44471112	44470537
3769	ENSMUSG00000011096	chr7	+	44853779	44853761	44852959
3770	ENSMUSG00000059891	chr7	+	44951862	44951835	44951122
3773	ENSMUSG00000037740	chr2	+	130564307	130564080	130563990
3774	ENSMUSG00000030826	chr7	+	45585125	45585110	45585027
3775	ENSMUSG00000059070	chr7	+	45720437	45720293	45720018
3780	ENSMUSG00000051504	chr7	+	55772505	55772501	55771696
3782	ENSMUSG00000031112	chrX	+	50885588	50884577	50879545
3794	ENSMUSG00000033510	chr7	+	63697013	63697010	63685551
3795	ENSMUSG00000033510	chr7	+	63729813	63729792	63729189
3796	ENSMUSG00000030512	chr7	+	66070589	66069423	66069213
3797	ENSMUSG00000053091	chr7	+	66710229	66710158	66708553
3798	ENSMUSG00000053091	chr7	+	66710229	66710158	66709435
3799	ENSMUSG00000053091	chr7	+	66711928	66711872	66710746
3800	ENSMUSG00000022212	chr14	+	55511980	55511957	55511447
3801	ENSMUSG00000022212	chr14	+	55513171	55513051	55512761
3802	ENSMUSG00000022212	chr14	+	55516529	55516526	55516385
3803	ENSMUSG00000030609	chr7	+	78902343	78902229	78896201
3812	ENSMUSG00000020549	chr11	+	64992441	64992438	64992359
3815	ENSMUSG00000030562	chr7	+	87295787	87295783	87247583
3816	ENSMUSG00000032268	chr9	+	49109011	49109001	49107199
3817	ENSMUSG00000030616	chr7	+	90360125	90360044	90358284
3818	ENSMUSG00000048078	chr7	+	96496247	96496243	96436858
3820	ENSMUSG00000079334	chr9	+	107583135	107582816	107580935
3822	ENSMUSG00000030649	chr7	+	101897732	101897731	101897360
3823	ENSMUSG00000030649	chr7	+	101897946	101897941	101897787
3824	ENSMUSG00000070425	chr7	+	102071218	102071186	102065804
3831	ENSMUSG00000044433	chr8	+	3602370	3602367	3602279
3832	ENSMUSG00000022580	chr15	+	75710997	75710987	75710832
3833	ENSMUSG00000022580	chr15	+	75712291	75712256	75711898
3835	ENSMUSG00000030882	chr7	+	105673819	105673789	105668602
3836	ENSMUSG00000031570	chr8	+	25722471	25722429	25721786
3838	ENSMUSG00000030771	chr7	+	112407559	112407556	112397565
3843	ENSMUSG00000056158	chr11	+	93099645	93099642	93098722
3854	ENSMUSG00000030683	chr7	+	126952953	126952773	126952131
3855	ENSMUSG00000053877	chr7	+	127529137	127529134	127528489
3856	ENSMUSG00000030805	chr7	+	127842444	127842422	127842365
3857	ENSMUSG00000030805	chr7	+	127848750	127848568	127848498
3858	ENSMUSG00000030782	chr7	+	128248643	128248577	128248472
3859	ENSMUSG00000030782	chr7	+	128248886	128248577	128248472
3860	ENSMUSG00000030782	chr7	+	128248903	128248577	128248472
3861	ENSMUSG00000030782	chr7	+	128248903	128248886	128248472
3862	ENSMUSG00000030782	chr7	+	128249089	128248886	128248720
3864	ENSMUSG00000008206	chr8	+	4520553	4519462	4518660
3865	ENSMUSG00000030965	chr7	+	132876635	132876597	132875017
3866	ENSMUSG00000039990	chr7	+	133660135	133660070	133658644
3870	ENSMUSG00000068205	chr2	+	140419950	140419904	140418914
3871	ENSMUSG00000068917	chr3	+	89168697	89168694	89167204
3872	ENSMUSG00000068917	chr3	+	89169617	89169614	89168923
3873	ENSMUSG00000068917	chr3	+	89170048	89169614	89168923
3874	ENSMUSG00000038611	chr7	+	141257343	141257248	141256922
3875	ENSMUSG00000038611	chr7	+	141261287	141261212	141261114
3878	ENSMUSG00000025505	chr7	+	141333647	141333637	141332929
3879	ENSMUSG00000025505	chr7	+	141333647	141333637	141333008
3888	ENSMUSG00000099697	chr7	+	39565054	39564866	39564062
3892	ENSMUSG00000058454	chr7	+	143841339	143841157	143837984
3893	ENSMUSG00000058454	chr7	+	143841339	143841157	143840523
3894	ENSMUSG00000046722	chr3	+	95232548	95232447	95232092
3900	ENSMUSG00000004626	chr8	+	3641897	3641894	3641206
3901	ENSMUSG00000004626	chr8	+	3641897	3641894	3641820
3905	ENSMUSG00000035601	chr4	+	45301235	45301201	45300627
3906	ENSMUSG00000033792	chrX	+	106088337	106088334	106086814
3909	ENSMUSG00000031565	chr8	+	25555507	25555468	25532428
3910	ENSMUSG00000063362	chr8	+	22065125	22064999	22062116
3911	ENSMUSG00000031543	chr8	+	23098924	23098920	23098043
3912	ENSMUSG00000031543	chr8	+	23115453	23115355	23114935
3913	ENSMUSG00000031543	chr8	+	23132561	23132096	23123978
3915	ENSMUSG00000042747	chr3	+	89246780	89246777	89246515
3916	ENSMUSG00000042747	chr3	+	89246780	89246777	89246593
3917	ENSMUSG00000013878	chr8	+	26120444	26120439	26119959
3918	ENSMUSG00000032558	chr9	+	104040621	104040601	104039574
3920	ENSMUSG00000032187	chr9	+	21686021	21686012	21679147
3921	ENSMUSG00000032187	chr9	+	21699802	21699799	21679147
3922	ENSMUSG00000032187	chr9	+	21699802	21699799	21686275
3928	ENSMUSG00000036246	chr8	+	69815443	69815433	69814591
3929	ENSMUSG00000002342	chr8	+	70176844	70176806	70174406
3930	ENSMUSG00000002342	chr8	+	70177526	70177451	70177338
3931	ENSMUSG00000003573	chr8	+	70291525	70291516	70291428
3932	ENSMUSG00000004677	chr8	+	71354516	71354513	71354135
3933	ENSMUSG00000004677	chr8	+	71359663	71359557	71359452
3934	ENSMUSG00000074247	chr8	+	71472040	71472036	71469325
3935	ENSMUSG00000043243	chr8	+	71607540	71607504	71606744
3939	ENSMUSG00000031562	chr8	+	48138781	48138178	48137374
3940	ENSMUSG00000071064	chr8	+	79178907	79178889	79175970
3941	ENSMUSG00000071064	chr8	+	79188153	79188148	79186353
3942	ENSMUSG00000071064	chr8	+	79188153	79188148	79186358
3943	ENSMUSG00000047986	chr8	+	84028125	84026999	84026891
3946	ENSMUSG00000003808	chr8	+	84867752	84867749	84867648
3947	ENSMUSG00000003808	chr8	+	84868223	84868008	84867918
3949	ENSMUSG00000031691	chr8	+	85038377	85038334	85036977
3950	ENSMUSG00000031691	chr8	+	85038377	85038334	85037291
3951	ENSMUSG00000008167	chr8	+	85064580	85064383	85062300
3956	ENSMUSG00000097248	chr8	+	87525414	87525231	87524427
3957	ENSMUSG00000036779	chr8	+	88252526	88252385	88252285
3958	ENSMUSG00000036712	chr8	+	88719297	88719288	88709996
3960	ENSMUSG00000034361	chr8	+	94568593	94568590	94564090
3971	ENSMUSG00000031826	chr8	+	119941112	119941109	119931917
3972	ENSMUSG00000031826	chr8	+	119941112	119941109	119936588
3973	ENSMUSG00000031825	chr8	+	120023567	120023564	120018953
3975	ENSMUSG00000031818	chr8	+	120672728	120672724	120669382
3982	ENSMUSG00000000738	chr8	+	123070379	123070375	123066575
3983	ENSMUSG00000000738	chr8	+	123090123	123090074	123089047
3985	ENSMUSG00000034796	chr8	+	123127352	123126632	123126330
3988	ENSMUSG00000001065	chr8	+	123267599	123267504	123265431
3989	ENSMUSG00000041355	chr3	+	88583799	88583736	88581038
3993	ENSMUSG00000031981	chr8	+	124614547	124614463	124613889
4002	ENSMUSG00000047412	chr9	+	31064232	31064178	31062125
4004	ENSMUSG00000071176	chr8	+	14934772	14934769	14930245
4005	ENSMUSG00000071176	chr8	+	14934772	14934769	14932420
4011	ENSMUSG00000038119	chr9	+	35452872	35452660	35452177
4012	ENSMUSG00000020128	chr11	+	21264665	21264629	21263354
4019	ENSMUSG00000037266	chr4	+	134926734	134926025	134925432
4020	ENSMUSG00000037266	chr4	+	134926734	134926025	134925821
4033	ENSMUSG00000073424	chr17	+	32701903	32701882	32700334
4034	ENSMUSG00000079109	chr5	+	143911925	143911920	143910079
4036	ENSMUSG00000024347	chr18	+	36006640	36006560	36006147
4038	ENSMUSG00000032295	chr9	+	57138853	57138847	57138520
4039	ENSMUSG00000032295	chr9	+	57139687	57139610	57139401
4041	ENSMUSG00000032297	chr9	+	59604132	59604129	59603597
4044	ENSMUSG00000036661	chr15	+	73565095	73565015	73564636
4051	ENSMUSG00000031626	chr8	+	45745785	45745716	45745446
4052	ENSMUSG00000031626	chr8	+	45800964	45800961	45799798
4053	ENSMUSG00000031626	chr8	+	45823758	45823728	45819768
4054	ENSMUSG00000027207	chr2	+	125887863	125887842	125878366
4058	ENSMUSG00000028527	chr4	+	101462987	101462948	101460672
4059	ENSMUSG00000003199	chr17	+	56012415	56012270	56011962
4060	ENSMUSG00000003199	chr17	+	56015027	56014940	56012492
4062	ENSMUSG00000032359	chr9	+	90061518	90061501	90060510
4064	ENSMUSG00000024069	chr17	+	74407220	74407205	74405727
4067	ENSMUSG00000028552	chr4	+	109382846	109382784	109380029
4070	ENSMUSG00000037784	chr9	+	99663528	99663525	99663157
4071	ENSMUSG00000028676	chr4	+	135863525	135863522	135863202
4072	ENSMUSG00000038535	chr9	+	72360292	72360285	72339048
4073	ENSMUSG00000038535	chr9	+	72360292	72360285	72351570
4074	ENSMUSG00000036622	chr4	+	140999234	140999127	140996799
4075	ENSMUSG00000036622	chr4	+	141006752	141006042	141005362
4076	ENSMUSG00000036622	chr4	+	141006752	141006678	141006503
4077	ENSMUSG00000032547	chr9	+	102886002	102885993	102881754
4082	ENSMUSG00000032563	chr9	+	105054444	105054424	105053512
4083	ENSMUSG00000032567	chr9	+	105397624	105396797	105396705
4084	ENSMUSG00000023277	chr9	+	106211723	106211718	106206966
4090	ENSMUSG00000029778	chr6	+	55491229	55491226	55485033
4091	ENSMUSG00000029778	chr6	+	55491229	55491226	55487742
4095	ENSMUSG00000032586	chr9	+	107956393	107956345	107955922
4100	ENSMUSG00000032612	chr9	+	108384396	108384381	108384155
4101	ENSMUSG00000006676	chr9	+	108493563	108493560	108493483
4102	ENSMUSG00000006676	chr9	+	108495039	108495033	108494927
4103	ENSMUSG00000006676	chr9	+	108498122	108497895	108497167
4104	ENSMUSG00000006676	chr9	+	108498131	108498122	108498036
4105	ENSMUSG00000037966	chr13	+	49194893	49194838	49193964
4106	ENSMUSG00000032478	chr9	+	109835317	109835269	109833295
4107	ENSMUSG00000032478	chr9	+	109841961	109841926	109841515
4108	ENSMUSG00000054836	chr9	+	110315796	110315750	110314094
4109	ENSMUSG00000044791	chr9	+	110592401	110592398	110590436
4111	ENSMUSG00000038060	chr9	+	119137206	119137203	119136765
4112	ENSMUSG00000036138	chr9	+	119346469	119344465	119344252
4113	ENSMUSG00000036138	chr9	+	119348585	119348580	119347810
4114	ENSMUSG00000061393	chr9	+	119428224	119428200	119428076
4117	ENSMUSG00000038145	chr9	+	122133986	122133960	122132706
4118	ENSMUSG00000038145	chr9	+	122133986	122133960	122132750
4119	ENSMUSG00000046603	chr9	+	122818849	122818773	122814588
4126	ENSMUSG00000000805	chr11	+	84964727	84964712	84964601
4127	ENSMUSG00000031154	chrX	+	7867666	7867514	7856397
4128	ENSMUSG00000031156	chrX	+	7892729	7892139	7889763
