	GeneID	chr	strand	SeStart	SeEnd	upstreamEnd	DownstreamStart
610	ENSMUSG00000033460	chrX	+	134718655	134718818	134718461	134718919
611	ENSMUSG00000033460	chrX	+	134718725	134718818	134718050	134718919
612	ENSMUSG00000033460	chrX	+	134718725	134718818	134718461	134718919
613	ENSMUSG00000033460	chrX	+	134719394	134719503	134718992	134719626
614	ENSMUSG00000033460	chrX	+	134719394	134719503	134719108	134719626
615	ENSMUSG00000025666	chrX	+	81084290	81084431	81071160	81094451
647	ENSMUSG00000031403	chrX	+	75096632	75096714	75096127	75096833
648	ENSMUSG00000031403	chrX	+	75096833	75096901	75096127	75097282
649	ENSMUSG00000031403	chrX	+	75100029	75100094	75098947	75100432
650	ENSMUSG00000031403	chrX	+	75102421	75102565	75101120	75104339
651	ENSMUSG00000031403	chrX	+	75104339	75104460	75101120	75105653
657	ENSMUSG00000004221	chrX	+	74427761	74427874	74393405	74432804
658	ENSMUSG00000004221	chrX	+	74439874	74439950	74439059	74443344
665	ENSMUSG00000031398	chrX	+	74330968	74331592	74329215	74331966
666	ENSMUSG00000031398	chrX	+	74333745	74333846	74333675	74334224
667	ENSMUSG00000031398	chrX	+	74337580	74337820	74337499	74337910
668	ENSMUSG00000031398	chrX	+	74338133	74338368	74338054	74338458
669	ENSMUSG00000031398	chrX	+	74341535	74341748	74341012	74341920
670	ENSMUSG00000015291	chrX	+	74306844	74306944	74306686	74307102
671	ENSMUSG00000015291	chrX	+	74307102	74307237	74306944	74307671
672	ENSMUSG00000015291	chrX	+	74310389	74310534	74310134	74310637
673	ENSMUSG00000015291	chrX	+	74310479	74310534	74310134	74310637
674	ENSMUSG00000015291	chrX	+	74310637	74310692	74310134	74310786
675	ENSMUSG00000019087	chrX	+	74298719	74298782	74297749	74300249
676	ENSMUSG00000019087	chrX	+	74300249	74300324	74297749	74300577
677	ENSMUSG00000019087	chrX	+	74301323	74301358	74300771	74301935
678	ENSMUSG00000019087	chrX	+	74301323	74301364	74300771	74301935
679	ENSMUSG00000019087	chrX	+	74301323	74301364	74300771	74303221
680	ENSMUSG00000019087	chrX	+	74301935	74302021	74300771	74303221
681	ENSMUSG00000019087	chrX	+	74301935	74302021	74301364	74303221
682	ENSMUSG00000019087	chrX	+	74302361	74302600	74302021	74303221
683	ENSMUSG00000019087	chrX	+	74303221	74303269	74302600	74303357
684	ENSMUSG00000008682	chrX	+	74271360	74271718	74271024	74271799
685	ENSMUSG00000008682	chrX	+	74271659	74271718	74271024	74271799
686	ENSMUSG00000008682	chrX	+	74272671	74272834	74272317	74272914
687	ENSMUSG00000031394	chrX	+	74139802	74139968	74138587	74143445
688	ENSMUSG00000031394	chrX	+	74143445	74143685	74139968	74150545
741	ENSMUSG00000031385	chrX	+	73758522	73759583	73757150	73759893
742	ENSMUSG00000031385	chrX	+	73759455	73759583	73757150	73759893
743	ENSMUSG00000031385	chrX	+	73763151	73763277	73763022	73763359
744	ENSMUSG00000031385	chrX	+	73763977	73764147	73763876	73764361
745	ENSMUSG00000031385	chrX	+	73763977	73764147	73763876	73765266
746	ENSMUSG00000031385	chrX	+	73764361	73764513	73763876	73765266
747	ENSMUSG00000031385	chrX	+	73764361	73764513	73764147	73765266
748	ENSMUSG00000031385	chrX	+	73767290	73767452	73767180	73767520
749	ENSMUSG00000031385	chrX	+	73767957	73768181	73767881	73768339
750	ENSMUSG00000031385	chrX	+	73769601	73769705	73769461	73769789
751	ENSMUSG00000031385	chrX	+	73771094	73771242	73770739	73771410
752	ENSMUSG00000031385	chrX	+	73771745	73771820	73771618	73772145
753	ENSMUSG00000031378	chrX	+	73734008	73734154	73730888	73734461
754	ENSMUSG00000031378	chrX	+	73734008	73734154	73730888	73736789
755	ENSMUSG00000031378	chrX	+	73734461	73734607	73730888	73736789
756	ENSMUSG00000031378	chrX	+	73734461	73734607	73734154	73736789
760	ENSMUSG00000031375	chrX	+	73489867	73489931	73483762	73490778
771	ENSMUSG00000031351	chrX	+	72997737	72997803	72997405	72998535
772	ENSMUSG00000031351	chrX	+	73002574	73002658	73001446	73012439
773	ENSMUSG00000031351	chrX	+	73003372	73003459	73002658	73012439
774	ENSMUSG00000053593	chrX	+	71987634	71987741	71983272	71988017
775	ENSMUSG00000073131	chrX	+	71817642	71817707	71817067	71820067
776	ENSMUSG00000073131	chrX	+	71817642	71817707	71816940	71820067
784	ENSMUSG00000031337	chrX	+	71234851	71234946	71233144	71254250
785	ENSMUSG00000031337	chrX	+	71301733	71301826	71299774	71302500
786	ENSMUSG00000031337	chrX	+	71307699	71307876	71302614	71313645
787	ENSMUSG00000059401	chrX	+	71101484	71101643	71050349	71117480
788	ENSMUSG00000059401	chrX	+	71117480	71119394	71101643	71152189
789	ENSMUSG00000059401	chrX	+	71121357	71121468	71119394	71146185
790	ENSMUSG00000059401	chrX	+	71121357	71121468	71119394	71152189
791	ENSMUSG00000059401	chrX	+	71146185	71146435	71119394	71152189
792	ENSMUSG00000059401	chrX	+	71146185	71146435	71121468	71152189
800	ENSMUSG00000031189	chrX	+	69523435	69523556	69360838	69544408
801	ENSMUSG00000031189	chrX	+	69523435	69523568	69360838	69544408
802	ENSMUSG00000031189	chrX	+	69544408	69545269	69523568	69693943
803	ENSMUSG00000031189	chrX	+	69693943	69693988	69545269	69725041
804	ENSMUSG00000071753	chrX	+	61119341	61119424	61118691	61134720
805	ENSMUSG00000071753	chrX	+	61122011	61122159	61119424	61133365
806	ENSMUSG00000071753	chrX	+	61122011	61122159	61119424	61134720
807	ENSMUSG00000071753	chrX	+	61133365	61133503	61119424	61134720
808	ENSMUSG00000071753	chrX	+	61133365	61133503	61122159	61134720
829	ENSMUSG00000067873	chrX	+	57064116	57064206	57059953	57065005
830	ENSMUSG00000023092	chrX	+	56790463	56790650	56790046	56791843
831	ENSMUSG00000023092	chrX	+	56791238	56791438	56790650	56791843
832	ENSMUSG00000060681	chrX	+	56622610	56622688	56620525	56622987
834	ENSMUSG00000035967	chrX	+	56480889	56481073	56480660	56483778
835	ENSMUSG00000035967	chrX	+	56481325	56481454	56481073	56483778
836	ENSMUSG00000035967	chrX	+	56494132	56494243	56493133	56496515
837	ENSMUSG00000035967	chrX	+	56496515	56496734	56493133	56497860
838	ENSMUSG00000035967	chrX	+	56499567	56499710	56497984	56501660
839	ENSMUSG00000035967	chrX	+	56506372	56506466	56505099	56506879
840	ENSMUSG00000073176	chrX	+	56348282	56348728	56346439	56353462
841	ENSMUSG00000031125	chrX	+	56137970	56138096	56136625	56138410
851	ENSMUSG00000025630	chrX	+	52999090	52999197	52988250	53002087
852	ENSMUSG00000025630	chrX	+	53002087	53002271	52988250	53008652
853	ENSMUSG00000025630	chrX	+	53008652	53008718	53002271	53012276
854	ENSMUSG00000025630	chrX	+	53020104	53020151	53016429	53020322
864	ENSMUSG00000031105	chrX	+	48623961	48624197	48623828	48625595
865	ENSMUSG00000031105	chrX	+	48623961	48624197	48623828	48629251
866	ENSMUSG00000031105	chrX	+	48623961	48624197	48623828	48630888
867	ENSMUSG00000031105	chrX	+	48623961	48624206	48623828	48625595
868	ENSMUSG00000031105	chrX	+	48623961	48624206	48623828	48629251
869	ENSMUSG00000031105	chrX	+	48625595	48625640	48624197	48628135
870	ENSMUSG00000031105	chrX	+	48625595	48625640	48624197	48629251
871	ENSMUSG00000031105	chrX	+	48625595	48625640	48624206	48628135
872	ENSMUSG00000031105	chrX	+	48625595	48625640	48624206	48629251
873	ENSMUSG00000031105	chrX	+	48628135	48628183	48624197	48629251
874	ENSMUSG00000031105	chrX	+	48628135	48628183	48624206	48629251
875	ENSMUSG00000031105	chrX	+	48629251	48629345	48623828	48630888
876	ENSMUSG00000031105	chrX	+	48629251	48629345	48624197	48630888
877	ENSMUSG00000031105	chrX	+	48630888	48631036	48629345	48634756
889	ENSMUSG00000036959	chrX	+	48367418	48367509	48361662	48375022
890	ENSMUSG00000036959	chrX	+	48367768	48371032	48367509	48375022
891	ENSMUSG00000036959	chrX	+	48375022	48375188	48371032	48376996
892	ENSMUSG00000036959	chrX	+	48376996	48377077	48375188	48383921
893	ENSMUSG00000063785	chrX	+	48268853	48268921	48263632	48272799
894	ENSMUSG00000063785	chrX	+	48273021	48273116	48272919	48273689
895	ENSMUSG00000063785	chrX	+	48274800	48275188	48273976	48277221
896	ENSMUSG00000063785	chrX	+	48278667	48278767	48278560	48282061
897	ENSMUSG00000001173	chrX	+	47916474	47916554	47913048	47920160
898	ENSMUSG00000001173	chrX	+	47931783	47931945	47931696	47933373
899	ENSMUSG00000001173	chrX	+	47941108	47941218	47938410	47947002
900	ENSMUSG00000001173	chrX	+	47943505	47943641	47941218	47947002
901	ENSMUSG00000001173	chrX	+	47944466	47944613	47943641	47947002
902	ENSMUSG00000001173	chrX	+	47947002	47947113	47943641	47947706
903	ENSMUSG00000001173	chrX	+	47947706	47947872	47947113	47948124
904	ENSMUSG00000001173	chrX	+	47956209	47956233	47948360	47960452
905	ENSMUSG00000001173	chrX	+	47963140	47963252	47962207	47963459
910	ENSMUSG00000025862	chrX	+	42266365	42266476	42266275	42269380
911	ENSMUSG00000025860	chrX	+	42066680	42066802	42059851	42068356
912	ENSMUSG00000025860	chrX	+	42068356	42068482	42059851	42094366
913	ENSMUSG00000025860	chrX	+	42068356	42068482	42068056	42094366
914	ENSMUSG00000025860	chrX	+	42068356	42068482	42068056	42096612
915	ENSMUSG00000025860	chrX	+	42071241	42071503	42068482	42072473
916	ENSMUSG00000025860	chrX	+	42094366	42095272	42068056	42096612
917	ENSMUSG00000025860	chrX	+	42094366	42095272	42068482	42096612
918	ENSMUSG00000025860	chrX	+	42094366	42095272	42068872	42096612
935	ENSMUSG00000016409	chrX	+	37139676	37139740	37136892	37141637
948	ENSMUSG00000016319	chrX	+	36797735	36797876	36797329	36798386
949	ENSMUSG00000016239	chrX	+	36339519	36339675	36335334	36341622
950	ENSMUSG00000016239	chrX	+	36351001	36351116	36342732	36353841
951	ENSMUSG00000016239	chrX	+	36357485	36357648	36356204	36358605
952	ENSMUSG00000017057	chrX	+	36152017	36152114	36149111	36155542
953	ENSMUSG00000017057	chrX	+	36155542	36155627	36152114	36168813
954	ENSMUSG00000036769	chrX	+	23732317	23732351	23693539	23749905
955	ENSMUSG00000036769	chrX	+	23732317	23732351	23693539	23756439
956	ENSMUSG00000036769	chrX	+	23749905	23749980	23693539	23756439
957	ENSMUSG00000036769	chrX	+	23749905	23749980	23732351	23756439
958	ENSMUSG00000036769	chrX	+	23795983	23796106	23788165	23800369
966	ENSMUSG00000086877	chrX	+	20967728	20967808	20962657	20985425
974	ENSMUSG00000001127	chrX	+	20849111	20849156	20848619	20849926
975	ENSMUSG00000001127	chrX	+	20849926	20850082	20797881	20850244
976	ENSMUSG00000001127	chrX	+	20850244	20850348	20797881	20851465
977	ENSMUSG00000001127	chrX	+	20853912	20854115	20853816	20857611
978	ENSMUSG00000001127	chrX	+	20857410	20857522	20854115	20857611
979	ENSMUSG00000031066	chrX	+	20706911	20706982	20704119	20711748
980	ENSMUSG00000031066	chrX	+	20711748	20711858	20704119	20712029
981	ENSMUSG00000031066	chrX	+	20712325	20712443	20712160	20712836
982	ENSMUSG00000031066	chrX	+	20713747	20713921	20713396	20714013
983	ENSMUSG00000031065	chrX	+	20693906	20694171	20693531	20694270
984	ENSMUSG00000031065	chrX	+	20694037	20694171	20693531	20694270
985	ENSMUSG00000031065	chrX	+	20694488	20694545	20694396	20694631
986	ENSMUSG00000031065	chrX	+	20695698	20695761	20695604	20696017
987	ENSMUSG00000031065	chrX	+	20696346	20696467	20696141	20696547
988	ENSMUSG00000031065	chrX	+	20696730	20696836	20696645	20696921
989	ENSMUSG00000031065	chrX	+	20696921	20696964	20696836	20697119
990	ENSMUSG00000031065	chrX	+	20697119	20697208	20696964	20698450
991	ENSMUSG00000031065	chrX	+	20697119	20697210	20696964	20698450
992	ENSMUSG00000001924	chrX	+	20659199	20659296	20658526	20668448
993	ENSMUSG00000001924	chrX	+	20672243	20672348	20672147	20672434
994	ENSMUSG00000001924	chrX	+	20672815	20672971	20672515	20675585
998	ENSMUSG00000031060	chrX	+	20635730	20635914	20620114	20639432
999	ENSMUSG00000031060	chrX	+	20637425	20637656	20635914	20639432
1000	ENSMUSG00000031060	chrX	+	20641182	20641256	20639502	20642743
1001	ENSMUSG00000031060	chrX	+	20645436	20645594	20645041	20645768
1002	ENSMUSG00000031060	chrX	+	20645436	20645597	20645041	20645768
1003	ENSMUSG00000031060	chrX	+	20645768	20645866	20645597	20645958
1004	ENSMUSG00000031060	chrX	+	20645958	20646046	20645866	20647321
1005	ENSMUSG00000031060	chrX	+	20650162	20650269	20649875	20650346
1009	ENSMUSG00000037369	chrX	+	18163383	18163447	18163172	18199157
1010	ENSMUSG00000037369	chrX	+	18208735	18208785	18199266	18216937
1011	ENSMUSG00000037369	chrX	+	18216937	18216996	18208785	18222756
1012	ENSMUSG00000037369	chrX	+	18245965	18246064	18241828	18246196
1013	ENSMUSG00000037369	chrX	+	18246974	18247109	18246416	18248269
1014	ENSMUSG00000037369	chrX	+	18249752	18249854	18248359	18250706
1015	ENSMUSG00000037369	chrX	+	18261522	18261628	18257965	18262229
1018	ENSMUSG00000025037	chrX	+	16634181	16634276	16619913	16639063
1019	ENSMUSG00000025037	chrX	+	16639063	16639201	16619913	16658567
1020	ENSMUSG00000025037	chrX	+	16658567	16658672	16639201	16659444
1021	ENSMUSG00000025037	chrX	+	16658567	16658672	16639201	16662316
1022	ENSMUSG00000025037	chrX	+	16659444	16659536	16639201	16662316
1023	ENSMUSG00000025037	chrX	+	16659444	16659536	16658672	16662316
1024	ENSMUSG00000025037	chrX	+	16664650	16664800	16662458	16665651
1025	ENSMUSG00000040229	chrX	+	13633488	13633557	13632880	13639141
1044	ENSMUSG00000031010	chrX	+	13072214	13072325	13071733	13093923
1045	ENSMUSG00000031010	chrX	+	13098449	13098595	13094177	13100432
1046	ENSMUSG00000031010	chrX	+	13107064	13107180	13104801	13107663
1047	ENSMUSG00000031010	chrX	+	13130225	13130346	13129126	13131726
1048	ENSMUSG00000031010	chrX	+	13151269	13151443	13148135	13154091
1049	ENSMUSG00000031010	chrX	+	13165271	13165484	13164868	13166631
1050	ENSMUSG00000031010	chrX	+	13165271	13165532	13164868	13166631
1066	ENSMUSG00000047344	chrX	+	9248038	9248162	9200802	9251221
1067	ENSMUSG00000047344	chrX	+	9257945	9258153	9251419	9265525
1068	ENSMUSG00000066877	chr1	+	43553860	43554582	43533793	43569147
1070	ENSMUSG00000029034	chr4	+	155875137	155875366	155872923	155885097
1071	ENSMUSG00000029034	chr4	+	155875228	155875366	155872923	155885097
1072	ENSMUSG00000029034	chr4	+	155885097	155885196	155875366	155885564
1073	ENSMUSG00000029034	chr4	+	155885286	155885321	155885196	155885564
1074	ENSMUSG00000029034	chr4	+	155886091	155886156	155885703	155886797
1075	ENSMUSG00000029034	chr4	+	155886091	155886160	155885703	155886797
1076	ENSMUSG00000022295	chr15	+	38672856	38673020	38662083	38673896
1077	ENSMUSG00000022295	chr15	+	38672856	38673020	38662083	38676027
1078	ENSMUSG00000022295	chr15	+	38673896	38673964	38662083	38676027
1079	ENSMUSG00000022295	chr15	+	38673896	38673964	38673020	38676027
1080	ENSMUSG00000022295	chr15	+	38676027	38676113	38662083	38677518
1081	ENSMUSG00000022295	chr15	+	38676027	38676113	38662083	38679319
1082	ENSMUSG00000022295	chr15	+	38677518	38677613	38662083	38679319
1083	ENSMUSG00000022295	chr15	+	38677518	38677613	38676113	38679319
1084	ENSMUSG00000022295	chr15	+	38681066	38681165	38679411	38686803
1085	ENSMUSG00000022295	chr15	+	38682940	38683009	38681165	38686803
1086	ENSMUSG00000022295	chr15	+	38687015	38687109	38686896	38689124
1087	ENSMUSG00000040188	chr9	+	57579432	57579550	57577737	57580783
1088	ENSMUSG00000040188	chr9	+	57582851	57582953	57581649	57587079
1089	ENSMUSG00000106277	chr3	+	40811233	40811383	40810764	40811879
1094	ENSMUSG00000005621	chr7	+	81009433	81009539	80993762	81023270
1095	ENSMUSG00000005621	chr7	+	81023270	81025509	81009539	81029448
1096	ENSMUSG00000043286	chr17	+	28877386	28877452	28877044	28878365
1097	ENSMUSG00000009628	chr8	+	33527223	33527299	33517427	33539612
1104	ENSMUSG00000038646	chr7	+	81767526	81767723	81763056	81768368
1132	ENSMUSG00000097284	chr14	+	69739406	69739495	69738387	69740724
1133	ENSMUSG00000097284	chr14	+	69739406	69739495	69738387	69743412
1134	ENSMUSG00000097284	chr14	+	69739406	69739495	69738387	69767064
1135	ENSMUSG00000097284	chr14	+	69740724	69740849	69738387	69743412
1136	ENSMUSG00000097284	chr14	+	69740724	69740849	69738387	69767064
1137	ENSMUSG00000097284	chr14	+	69740724	69740849	69739495	69743412
1138	ENSMUSG00000097284	chr14	+	69740724	69740849	69739495	69767064
1154	ENSMUSG00000032939	chr8	+	94281270	94281333	94243771	94286488
1155	ENSMUSG00000032939	chr8	+	94306601	94306646	94306346	94307840
1156	ENSMUSG00000032939	chr8	+	94309587	94309705	94309022	94310298
1164	ENSMUSG00000105331	chr3	+	131984948	131985057	131974322	132030540
1165	ENSMUSG00000058655	chr15	+	102086002	102086057	102084795	102088615
1166	ENSMUSG00000058655	chr15	+	102086504	102086639	102086057	102088615
1167	ENSMUSG00000027007	chr2	+	79641961	79642001	79640202	79642090
1168	ENSMUSG00000027007	chr2	+	79643403	79643612	79642189	79644404
1169	ENSMUSG00000027007	chr2	+	79661638	79661704	79661004	79662308
1170	ENSMUSG00000037321	chr17	+	34192836	34192965	34191526	34193157
1177	ENSMUSG00000042369	chr2	+	76373559	76373686	76372157	76375355
1178	ENSMUSG00000042369	chr2	+	76378380	76378510	76376504	76378677
1179	ENSMUSG00000042369	chr2	+	76378917	76379081	76378762	76380364
1180	ENSMUSG00000039748	chr1	+	175886689	175886809	175883068	175887577
1192	ENSMUSG00000027353	chr2	+	132817704	132817788	132817245	132819602
1193	ENSMUSG00000059005	chr2	+	75662486	75662576	75662106	75662660
1194	ENSMUSG00000059005	chr2	+	75662844	75662925	75662756	75663570
1195	ENSMUSG00000059005	chr2	+	75663570	75663714	75662756	75665027
1196	ENSMUSG00000059005	chr2	+	75663672	75663714	75662756	75665027
1197	ENSMUSG00000027099	chr2	+	74847237	74847285	74826043	74859404
1198	ENSMUSG00000027099	chr2	+	74848298	74848345	74847285	74859404
1199	ENSMUSG00000027099	chr2	+	74868319	74868412	74866947	74868882
1204	ENSMUSG00000041649	chrX	+	153308851	153308924	153238092	153370844
1205	ENSMUSG00000041649	chrX	+	153359841	153359964	153359709	153360295
1206	ENSMUSG00000041649	chrX	+	153360295	153360483	153238092	153370844
1207	ENSMUSG00000041649	chrX	+	153370844	153370918	153308924	153382508
1208	ENSMUSG00000022438	chr15	+	84260645	84260874	84232186	84271230
1209	ENSMUSG00000022438	chr15	+	84271230	84271320	84232186	84273498
1210	ENSMUSG00000022438	chr15	+	84295556	84295615	84292897	84297965
1212	ENSMUSG00000049044	chr2	+	72031032	72031175	71981351	72034030
1213	ENSMUSG00000049044	chr2	+	72141152	72141172	72137314	72178177
1214	ENSMUSG00000049044	chr2	+	72174422	72174476	72141172	72174801
1215	ENSMUSG00000049044	chr2	+	72174801	72174908	72141172	72178177
1216	ENSMUSG00000049044	chr2	+	72196215	72196276	72195721	72198336
1217	ENSMUSG00000049044	chr2	+	72201047	72201163	72198905	72205654
1218	ENSMUSG00000049044	chr2	+	72224960	72225049	72223167	72225748
1219	ENSMUSG00000049044	chr2	+	72242233	72242321	72241477	72242727
1220	ENSMUSG00000049044	chr2	+	72242727	72242792	72241477	72252939
1221	ENSMUSG00000049044	chr2	+	72252939	72252994	72242792	72256248
