	GeneID	chr	strand	1stExonStart	1stExonEnd	2ndExonStart	2ndExonEnd	upstreamEE	downstreamES
642	ENSMUSG00000024357	chr18	-	35418056	35418195	35438266	35438380	35348760	35498790
643	ENSMUSG00000036501	chr18	-	34462960	34463009	34473549	34473685	34462208	34486978
644	ENSMUSG00000036501	chr18	-	34465155	34465220	34473549	34473685	34463009	34486978
645	ENSMUSG00000036501	chr18	-	34497333	34497546	34497967	34498159	34494776	34499685
646	ENSMUSG00000024259	chr18	-	31594576	31594634	31597038	31597095	31583769	31600131
647	ENSMUSG00000024259	chr18	-	31594576	31594634	31600131	31600232	31583769	31602722
648	ENSMUSG00000024259	chr18	-	31597038	31597095	31600131	31600232	31594634	31602722
660	ENSMUSG00000042680	chr18	-	21147731	21148904	21168735	21168866	21131499	21236000
661	ENSMUSG00000042680	chr18	-	21168735	21168866	21236000	21236141	21148904	21299649
662	ENSMUSG00000033382	chr18	-	20841527	20841682	20845577	20845652	20837189	20846448
663	ENSMUSG00000033382	chr18	-	20854944	20855076	20860432	20860538	20852854	20862894
664	ENSMUSG00000026558	chr1	-	167229892	167229990	167234691	167234834	167227780	167236602
665	ENSMUSG00000086946	chr6	-	54248653	54248813	54249185	54249386	54248244	54254565
669	ENSMUSG00000057440	chr18	-	7379988	7380069	7403185	7403356	7356235	7439568
672	ENSMUSG00000002985	chr7	-	19697478	19697647	19698187	19698253	19697103	19699010
673	ENSMUSG00000002985	chr7	-	19697478	19697647	19698187	19698272	19697103	19699010
676	ENSMUSG00000013236	chr17	-	56429098	56429157	56434452	56434597	56424977	56434880
677	ENSMUSG00000013236	chr17	-	56437785	56438055	56447359	56447470	56436191	56451651
678	ENSMUSG00000021549	chr13	-	85218181	85218259	85219405	85219494	85217011	85221470
692	ENSMUSG00000058704	chr17	-	74217026	74217103	74225431	74225574	74202365	74241904
693	ENSMUSG00000058704	chr17	-	74217026	74217103	74244974	74245087	74202365	74255227
694	ENSMUSG00000058704	chr17	-	74225431	74225574	74241904	74242016	74217103	74244974
695	ENSMUSG00000058704	chr17	-	74241904	74242016	74244974	74245087	74225574	74255227
696	ENSMUSG00000058704	chr17	-	74241904	74242016	74255227	74255296	74225574	74258423
697	ENSMUSG00000058704	chr17	-	74244974	74245087	74255227	74255296	74242016	74258423
702	ENSMUSG00000019873	chr10	-	67035884	67036005	67039500	67039577	67034712	67062998
713	ENSMUSG00000002658	chr17	-	57009687	57009760	57010975	57011022	57007906	57011108
714	ENSMUSG00000014349	chr11	-	96051733	96051824	96055837	96055950	96050414	96058315
719	ENSMUSG00000040260	chr17	-	49462140	49462201	49463925	49464033	49460738	49464462
720	ENSMUSG00000040260	chr17	-	49496124	49496214	49498705	49498931	49494449	49564202
724	ENSMUSG00000038126	chr5	-	124304173	124304277	124306952	124307046	124299079	124312704
725	ENSMUSG00000038126	chr5	-	124306952	124307046	124312704	124312831	124304277	124315372
726	ENSMUSG00000038126	chr5	-	124316081	124316171	124320844	124320998	124315896	124324873
729	ENSMUSG00000014551	chr6	-	92175708	92175796	92178709	92178816	92175208	92183839
731	ENSMUSG00000029610	chr5	-	143904564	143904796	143906548	143906755	143903190	143909700
732	ENSMUSG00000036026	chr17	-	45661756	45661924	45662862	45662968	45661569	45663506
733	ENSMUSG00000057858	chr19	-	60220489	60220577	60221053	60221304	60220360	60226231
734	ENSMUSG00000023961	chr17	-	44101310	44101481	44101806	44102664	44099677	44105648
742	ENSMUSG00000019590	chr11	-	105935751	105935909	105936181	105936285	105935567	105936554
746	ENSMUSG00000046329	chr17	-	57052681	57052849	57053546	57053699	57047336	57053783
747	ENSMUSG00000046329	chr17	-	57052681	57052849	57053546	57053662	57047336	57053783
748	ENSMUSG00000046329	chr17	-	57053240	57053348	57053546	57053699	57052849	57053783
749	ENSMUSG00000046329	chr17	-	57053240	57053348	57053546	57053662	57052849	57053783
750	ENSMUSG00000046329	chr17	-	57053240	57053348	57053783	57053942	57052849	57055273
751	ENSMUSG00000046329	chr17	-	57053240	57053348	57053783	57053955	57052849	57055273
752	ENSMUSG00000034009	chr3	-	79678675	79678747	79682440	79682546	79670918	79686799
753	ENSMUSG00000034009	chr3	-	79678675	79678747	79686799	79686898	79670918	79705574
756	ENSMUSG00000024426	chr17	-	35901982	35902054	35904289	35904335	35901611	35908562
760	ENSMUSG00000050323	chr4	-	11060860	11060994	11062049	11062152	11059113	11066650
761	ENSMUSG00000050323	chr4	-	11060860	11060994	11066650	11066707	11059113	11070199
762	ENSMUSG00000050323	chr4	-	11060860	11060994	11062049	11062152	11059113	11070199
763	ENSMUSG00000050323	chr4	-	11062049	11062152	11066650	11066707	11060994	11070199
764	ENSMUSG00000038500	chr17	-	35974522	35974813	35978380	35978443	35973803	35978710
765	ENSMUSG00000038500	chr17	-	35974522	35974813	35978380	35978443	35973803	35979126
766	ENSMUSG00000026959	chr2	-	25311342	25311405	25313427	25313604	25310475	25316754
767	ENSMUSG00000026959	chr2	-	25313427	25313604	25316754	25316889	25311405	25318628
768	ENSMUSG00000032745	chr13	-	111443320	111443406	111447895	111447955	111440816	111448932
769	ENSMUSG00000032745	chr13	-	111448932	111448999	111453023	111453247	111440816	111453372
770	ENSMUSG00000032745	chr13	-	111466850	111466970	111487422	111488370	111453496	111489717
772	ENSMUSG00000092511	chr17	-	34864511	34864606	34864728	34864869	34864425	34866517
776	ENSMUSG00000015467	chr17	-	34614878	34615001	34615166	34615286	34614778	34615906
777	ENSMUSG00000056999	chr19	-	37290043	37290188	37290669	37290814	37288208	37295882
778	ENSMUSG00000025816	chr2	-	5876840	5877001	5882580	5882690	5874418	5882817
779	ENSMUSG00000025816	chr2	-	5877854	5878008	5882580	5882690	5877001	5882817
780	ENSMUSG00000025816	chr2	-	5886498	5886577	5891289	5891355	5882949	5893153
787	ENSMUSG00000035173	chr19	-	56809192	56809321	56810238	56810365	56808190	56812994
788	ENSMUSG00000035173	chr19	-	56810238	56810365	56812994	56813689	56809321	56821987
789	ENSMUSG00000024026	chr17	-	30597804	30597872	30600038	30600179	30596463	30604019
800	ENSMUSG00000036196	chr17	-	28648120	28648213	28649281	28649351	28648028	28649430
801	ENSMUSG00000036196	chr17	-	28661864	28662014	28663563	28663728	28659675	28669902
802	ENSMUSG00000036196	chr17	-	28676063	28676203	28684706	28684902	28672851	28689716
803	ENSMUSG00000051396	chr2	-	3502493	3502599	3502736	3502785	3501138	3511014
804	ENSMUSG00000051396	chr2	-	3502736	3502785	3511014	3511097	3502599	3511173
806	ENSMUSG00000019856	chr10	-	53634301	53634395	53638176	53638281	53633715	53640944
807	ENSMUSG00000019856	chr10	-	53652299	53652453	53654966	53655179	53649229	53674565
808	ENSMUSG00000019856	chr10	-	53654966	53655179	53674565	53674716	53652453	53675135
822	ENSMUSG00000026571	chr1	-	165390413	165390533	165392138	165392232	165388915	165399653
823	ENSMUSG00000026571	chr1	-	165411463	165411599	165420110	165420224	165399868	165422855
824	ENSMUSG00000026571	chr1	-	165420110	165420224	165422855	165423041	165411599	165424301
825	ENSMUSG00000026571	chr1	-	165422855	165423041	165424301	165424394	165420224	165429253
826	ENSMUSG00000026571	chr1	-	165424301	165424394	165429253	165429315	165423041	165460130
827	ENSMUSG00000035778	chr2	-	35414218	35414284	35416471	35416507	35413427	35422179
828	ENSMUSG00000035778	chr2	-	35414218	35414284	35422179	35422268	35413427	35432513
829	ENSMUSG00000035778	chr2	-	35416471	35416507	35422179	35422268	35413427	35423231
830	ENSMUSG00000035778	chr2	-	35416471	35416507	35422179	35422268	35414284	35423231
831	ENSMUSG00000035778	chr2	-	35422179	35422268	35423231	35423412	35416507	35432513
832	ENSMUSG00000038002	chr17	-	24985521	24985607	24992269	24992318	24985098	24994585
833	ENSMUSG00000024165	chr17	-	24948637	24948780	24956017	24956166	24945628	24960567
842	ENSMUSG00000024163	chr17	-	24900938	24901019	24901105	24901225	24900855	24901339
843	ENSMUSG00000024163	chr17	-	24903924	24904051	24904648	24904819	24903384	24904906
844	ENSMUSG00000024163	chr17	-	24908410	24908428	24909149	24909161	24907386	24912747
845	ENSMUSG00000030720	chr7	-	126575489	126575536	126577808	126577921	126575412	126579172
846	ENSMUSG00000027199	chr2	-	122600691	122600829	122602504	122602695	122600543	122603581
847	ENSMUSG00000024122	chr17	-	24088003	24088221	24091420	24091594	24080435	24093190
848	ENSMUSG00000024122	chr17	-	24100810	24100908	24107228	24107271	24098169	24110847
850	ENSMUSG00000098097	chr3	-	120636642	120636745	120652916	120653058	120620960	120672548
851	ENSMUSG00000098097	chr3	-	120772681	120772787	120797591	120797669	120695265	120886512
852	ENSMUSG00000073406	chr17	-	36081241	36081517	36083232	36083508	36081115	36083695
853	ENSMUSG00000020974	chr12	-	69204090	69204267	69206409	69206518	69202974	69207858
854	ENSMUSG00000030516	chr7	-	65302743	65303218	65306369	65306536	65301283	65311003
855	ENSMUSG00000036641	chr2	-	59003981	59004064	59009081	59009185	59003471	59017543
856	ENSMUSG00000014769	chr17	-	15477314	15477421	15490155	15490285	15476205	15493097
857	ENSMUSG00000062981	chr10	-	95490245	95490412	95493630	95493715	95480977	95496823
858	ENSMUSG00000059208	chr17	-	33649594	33650397	33652272	33652326	33648864	33658387
859	ENSMUSG00000059208	chr17	-	33666493	33666529	33666646	33666685	33665645	33668984
860	ENSMUSG00000059208	chr17	-	33666646	33666685	33668984	33669078	33666529	33669168
861	ENSMUSG00000038347	chr17	-	13722419	13722679	13724901	13724963	13717633	13727921
863	ENSMUSG00000023832	chr17	-	12948513	12948657	12952251	12952369	12947479	12956218
864	ENSMUSG00000073460	chr17	-	12892758	12892823	12894359	12894415	12892373	12895511
865	ENSMUSG00000073460	chr17	-	12892758	12892823	12895511	12895597	12892373	12897260
866	ENSMUSG00000041740	chr5	-	115242633	115242691	115244020	115244121	115242551	115245848
867	ENSMUSG00000041740	chr5	-	115256973	115257173	115260118	115260315	115255440	115272256
872	ENSMUSG00000022425	chr15	-	54845812	54845945	54847248	54847326	54844535	54848174
884	ENSMUSG00000028559	chr4	-	109083088	109083248	109086326	109086431	109073149	109087394
894	ENSMUSG00000043301	chr16	-	94762397	94762685	94832298	94833219	94749270	94941180
895	ENSMUSG00000043301	chr16	-	94832298	94833219	94941180	94941229	94762685	94997186
902	ENSMUSG00000029270	chr5	-	107911611	107911788	107914345	107914453	107910216	107924584
903	ENSMUSG00000022935	chr16	-	87914153	87914404	87923076	87923302	87896351	87935897
904	ENSMUSG00000022935	chr16	-	87950027	87950141	87957489	87957597	87947997	87995914
905	ENSMUSG00000022892	chr16	-	84971407	84971461	84978063	84978285	84965770	85013626
906	ENSMUSG00000024527	chr18	-	67425888	67426026	67428980	67429254	67423098	67431653
907	ENSMUSG00000024527	chr18	-	67428980	67429254	67431653	67431778	67426026	67434154
908	ENSMUSG00000024527	chr18	-	67431653	67431778	67434154	67434229	67429254	67440181
909	ENSMUSG00000040327	chr17	-	46502612	46502687	46502687	46502786	46502495	46503088
910	ENSMUSG00000022911	chr16	-	62827163	62827413	62830742	62830813	62813264	62846684
911	ENSMUSG00000021668	chr13	-	96496492	96496555	96496602	96496842	96495532	96501518
912	ENSMUSG00000028136	chr3	-	94524185	94524290	94528911	94528976	94520266	94531196
913	ENSMUSG00000079557	chr17	-	33692018	33692153	33696036	33696246	33688242	33703012
914	ENSMUSG00000079557	chr17	-	33696036	33696246	33703012	33703208	33692153	33709744
915	ENSMUSG00000079557	chr17	-	33696036	33696246	33703012	33703208	33692203	33709744
916	ENSMUSG00000079557	chr17	-	33703012	33703208	33709744	33709972	33696246	33718545
917	ENSMUSG00000079557	chr17	-	33703012	33703208	33709744	33709972	33696246	33715942
918	ENSMUSG00000026090	chr1	-	37631815	37631951	37637860	37638029	37631482	37644560
931	ENSMUSG00000014030	chr4	-	44570001	44570103	44609714	44609844	44537506	44645547
932	ENSMUSG00000026933	chr2	-	25953902	25953974	25955259	25955292	25952819	25956246
933	ENSMUSG00000026933	chr2	-	25955259	25955292	25956246	25956327	25952819	25965662
934	ENSMUSG00000064061	chr16	-	48943456	48943552	48944762	48944928	48942203	48945597
935	ENSMUSG00000064061	chr16	-	48957652	48957705	48958418	48958511	48953803	48959654
936	ENSMUSG00000022668	chr16	-	44743737	44743868	44745394	44745493	44742603	44746199
940	ENSMUSG00000046230	chr19	-	16678244	16678403	16680009	16680111	16678109	16681869
941	ENSMUSG00000022838	chr16	-	36810471	36810608	36824657	36824752	36808160	36874627
942	ENSMUSG00000013662	chr19	-	32676716	32676850	32684001	32684052	32674364	32687232
943	ENSMUSG00000013662	chr19	-	32702539	32702638	32706834	32707009	32701640	32712265
945	ENSMUSG00000061751	chr16	-	33993635	33993663	34009269	34009329	33993030	34010521
946	ENSMUSG00000061751	chr16	-	34182657	34182750	34187414	34187504	34178407	34189667
952	ENSMUSG00000049076	chr16	-	31119395	31119447	31127320	31127433	31117358	31131259
953	ENSMUSG00000022533	chr16	-	30322871	30322952	30328955	30329044	30315901	30332198
954	ENSMUSG00000048939	chr16	-	29328666	29328739	29333947	29334082	29321793	29339024
958	ENSMUSG00000058486	chr6	-	34886807	34886916	34892340	34892534	34886178	34896180
963	ENSMUSG00000064202	chr19	-	28948618	28948743	28954089	28954131	28945831	28959679
964	ENSMUSG00000064202	chr19	-	28948618	28948743	28959679	28959728	28945831	28963535
965	ENSMUSG00000032120	chr9	-	44314154	44314256	44314879	44315054	44314011	44315146
968	ENSMUSG00000041923	chr18	-	22718978	22719156	22751926	22752040	22695134	22770680
969	ENSMUSG00000041923	chr18	-	22718978	22719156	22770680	22770860	22695134	22823286
970	ENSMUSG00000041923	chr18	-	22718978	22719156	22769743	22769935	22695134	22770680
971	ENSMUSG00000041923	chr18	-	22719069	22719156	22751926	22752040	22695134	22770680
972	ENSMUSG00000041923	chr18	-	22719069	22719156	22770680	22770860	22695134	22823286
973	ENSMUSG00000041923	chr18	-	22751926	22752040	22770680	22770860	22719156	22823286
977	ENSMUSG00000032842	chr17	-	46321552	46321662	46322136	46322293	46316636	46323351
978	ENSMUSG00000005873	chr18	-	34349634	34349803	34357091	34357230	34347168	34372404
979	ENSMUSG00000021748	chr14	-	8169708	8169819	8170160	8170446	8169436	8171139
980	ENSMUSG00000021748	chr14	-	8170160	8170446	8171139	8171175	8169819	8171266
984	ENSMUSG00000022706	chr16	-	18873536	18873695	18875323	18875407	18872662	18876470
985	ENSMUSG00000022706	chr16	-	18873536	18873695	18875323	18875436	18872662	18876470
991	ENSMUSG00000000326	chr16	-	18410682	18410814	18411126	18411320	18408040	18411689
992	ENSMUSG00000000326	chr16	-	18411126	18411320	18411689	18411957	18410814	18424303
993	ENSMUSG00000013539	chr16	-	18302685	18302790	18303682	18303855	18301552	18307969
994	ENSMUSG00000013539	chr16	-	18302685	18302790	18303682	18303836	18301552	18307969
995	ENSMUSG00000024873	chr19	-	5093671	5093815	5093919	5094032	5093497	5094283
996	ENSMUSG00000024873	chr19	-	5093919	5094032	5094283	5094331	5093815	5094731
1001	ENSMUSG00000012114	chr16	-	17663376	17663496	17671544	17671673	17655805	17673068
1002	ENSMUSG00000012114	chr16	-	17680548	17680761	17683158	17683188	17674658	17685452
1003	ENSMUSG00000012114	chr16	-	17680548	17680761	17685452	17685504	17674658	17697606
1008	ENSMUSG00000022789	chr16	-	16323329	16323419	16323621	16323777	16321676	16323974
1009	ENSMUSG00000022789	chr16	-	16329802	16330009	16332000	16332132	16324095	16333828
1010	ENSMUSG00000022789	chr16	-	16332000	16332132	16333828	16333949	16330009	16336852
1011	ENSMUSG00000022789	chr16	-	16338592	16338679	16340995	16341067	16337015	16341421
1012	ENSMUSG00000022789	chr16	-	16340995	16341067	16341421	16341468	16338679	16345997
1013	ENSMUSG00000022680	chr16	-	13845334	13845423	13847725	13847789	13843876	13854394
1014	ENSMUSG00000022680	chr16	-	13847725	13847789	13854394	13854445	13845423	13857376
1015	ENSMUSG00000022680	chr16	-	13884565	13884631	13887696	13887770	13881958	13902914
1017	ENSMUSG00000022685	chr16	-	13640252	13640330	13647242	13647299	13631573	13648418
1018	ENSMUSG00000022685	chr16	-	13647242	13647299	13648418	13648499	13640330	13650634
1019	ENSMUSG00000024665	chr19	-	10064685	10064811	10065601	10065681	10064314	10066251
1020	ENSMUSG00000024665	chr19	-	10066514	10066612	10070271	10070348	10066348	10070563
1022	ENSMUSG00000076439	chr17	-	37012335	37012452	37014749	37014770	37012083	37015067
1023	ENSMUSG00000076439	chr17	-	37017487	37017601	37020370	37020718	37015088	37023111
1024	ENSMUSG00000022498	chr16	-	11093815	11093928	11104565	11104659	11091786	11116794
1025	ENSMUSG00000022498	chr16	-	11104565	11104659	11116794	11116924	11091786	11122669
1026	ENSMUSG00000022498	chr16	-	11104565	11104659	11116794	11116924	11093928	11122669
1027	ENSMUSG00000022498	chr16	-	11116794	11116924	11122669	11122767	11104659	11128486
1028	ENSMUSG00000059003	chr16	-	9585025	9585264	9612569	9612757	9579626	9644098
1029	ENSMUSG00000036591	chr2	-	20854934	20855040	20855353	20855395	20853069	20855580
1030	ENSMUSG00000036591	chr2	-	20892084	20892177	20912276	20912301	20889953	20914631
1032	ENSMUSG00000022515	chr16	-	4941898	4941987	4942210	4942294	4941797	4942692
1033	ENSMUSG00000022515	chr16	-	4942210	4942294	4942692	4942778	4941987	4943078
1034	ENSMUSG00000022515	chr16	-	4942692	4942778	4943078	4943251	4942294	4943558
1035	ENSMUSG00000022515	chr16	-	4943078	4943251	4943558	4943700	4942778	4946054
1036	ENSMUSG00000022515	chr16	-	4943558	4943700	4946054	4946179	4943251	4947264
1037	ENSMUSG00000022515	chr16	-	4947648	4947758	4948225	4948363	4947432	4950612
1038	ENSMUSG00000022515	chr16	-	4948225	4948363	4950612	4950768	4947758	4953818
1039	ENSMUSG00000022515	chr16	-	4957967	4958166	4960396	4960568	4957762	4964119
1041	ENSMUSG00000052296	chr7	-	4643368	4643555	4646707	4646940	4643286	4658480
1044	ENSMUSG00000002107	chr2	-	6585973	6586108	6721416	6721613	6560790	6962378
1045	ENSMUSG00000002107	chr2	-	6604023	6604182	6607881	6607961	6600097	6615687
1046	ENSMUSG00000002107	chr2	-	6604023	6607961	6615687	6615822	6600097	6624670
1047	ENSMUSG00000002107	chr2	-	6607881	6607961	6615687	6615822	6604182	6624670
1048	ENSMUSG00000002107	chr2	-	6615687	6615822	6624670	6624719	6607961	6664114
1049	ENSMUSG00000002107	chr2	-	6624670	6624719	6664114	6664197	6615822	6721416
1050	ENSMUSG00000002107	chr2	-	6664114	6664197	6721416	6721613	6624719	6884851
1051	ENSMUSG00000002107	chr2	-	6664114	6664197	6721416	6721613	6624719	6872355
1052	ENSMUSG00000002107	chr2	-	6664114	6664197	6721416	6721613	6624719	6884366
1053	ENSMUSG00000002107	chr2	-	6664114	6664197	6721416	6721613	6624719	6962378
1054	ENSMUSG00000002107	chr2	-	6664114	6664197	6721416	6721613	6624719	6871866
1055	ENSMUSG00000002107	chr2	-	6721416	6721613	6962378	6962414	6664197	7185471
