	GeneID	chr	strand	shortSplice	longSplice	shareSplice
3481	ENSMUSG00000045078	chr5	-	143090758	143090929	143092994
3482	ENSMUSG00000045078	chr5	-	143090758	143090929	143112898
3483	ENSMUSG00000045078	chr5	-	143098500	143098505	143112898
3485	ENSMUSG00000001844	chr5	-	143324310	143324398	143324884
3486	ENSMUSG00000001844	chr5	-	143324310	143324398	143326098
3487	ENSMUSG00000001844	chr5	-	143326223	143326305	143328390
3488	ENSMUSG00000038780	chr5	-	144880700	144880709	144881617
3489	ENSMUSG00000038690	chr5	-	145188258	145188322	145191502
3492	ENSMUSG00000049676	chr7	-	29185251	29185593	29189809
3493	ENSMUSG00000049676	chr7	-	29198220	29198408	29200116
3494	ENSMUSG00000020831	chr11	-	70235760	70235800	70236023
3500	ENSMUSG00000016128	chr5	-	151059618	151059675	151060747
3507	ENSMUSG00000030862	chr7	-	132059930	132059977	132062066
3515	ENSMUSG00000035521	chr17	-	25235459	25235480	25235533
3517	ENSMUSG00000038895	chr9	-	22057678	22057702	22057803
3518	ENSMUSG00000059022	chr6	-	29489150	29489153	29490065
3519	ENSMUSG00000059022	chr6	-	29501290	29501309	29502289
3520	ENSMUSG00000059022	chr6	-	29502874	29502975	29504232
3522	ENSMUSG00000053768	chr6	-	32968266	32968318	33008482
3523	ENSMUSG00000018999	chr6	-	34163670	34166423	34167624
3524	ENSMUSG00000034724	chr5	-	96131241	96131245	96134010
3527	ENSMUSG00000073154	chr6	-	36274469	36274472	36382977
3536	ENSMUSG00000028556	chr4	-	98946754	98946763	98953865
3537	ENSMUSG00000028556	chr4	-	98946754	98946763	98955315
3540	ENSMUSG00000042208	chr11	-	23622525	23622529	23624935
3542	ENSMUSG00000022540	chr16	-	5011692	5011758	5012240
3543	ENSMUSG00000029822	chr6	-	50336329	50336345	50344873
3544	ENSMUSG00000037470	chr1	-	36174130	36174210	36174895
3545	ENSMUSG00000020745	chr11	-	74677742	74679614	74683458
3548	ENSMUSG00000028736	chr4	-	139828704	139828710	139829496
3549	ENSMUSG00000028005	chr3	-	82034421	82034438	82034741
3556	ENSMUSG00000009079	chr11	-	5078579	5078591	5078919
3557	ENSMUSG00000026384	chr1	-	119773127	119773146	119773228
3559	ENSMUSG00000089832	chr7	-	27342757	27342760	27343242
3560	ENSMUSG00000089832	chr7	-	27352070	27352128	27352594
3566	ENSMUSG00000068329	chr6	-	83052726	83052803	83053000
3567	ENSMUSG00000068329	chr6	-	83052726	83052803	83053037
3568	ENSMUSG00000026121	chr1	-	36556077	36556080	36558015
3569	ENSMUSG00000030035	chr6	-	83120287	83120873	83121202
3570	ENSMUSG00000030035	chr6	-	83120287	83120876	83121202
3571	ENSMUSG00000030035	chr6	-	83120873	83120876	83121202
3572	ENSMUSG00000030032	chr6	-	83155136	83155240	83155477
3573	ENSMUSG00000030032	chr6	-	83155795	83155871	83156174
3575	ENSMUSG00000033769	chr6	-	85003093	85003285	85004988
3576	ENSMUSG00000036733	chr7	-	30645821	30645842	30645918
3577	ENSMUSG00000036733	chr7	-	30645821	30645842	30647559
3579	ENSMUSG00000101655	chr6	-	86483699	86483717	86487794
3580	ENSMUSG00000101655	chr6	-	86483699	86483717	86488001
3581	ENSMUSG00000030057	chr6	-	87845320	87845323	87845464
3585	ENSMUSG00000030091	chr6	-	91013316	91014496	91015823
3586	ENSMUSG00000030091	chr6	-	91060603	91060735	91062717
3587	ENSMUSG00000045095	chr6	-	93694175	93694211	93697193
3588	ENSMUSG00000045095	chr6	-	93708217	93708220	93717239
3589	ENSMUSG00000030067	chr6	-	98945423	98945426	98945533
3590	ENSMUSG00000030067	chr6	-	99010054	99010057	99015423
3591	ENSMUSG00000030067	chr6	-	99015510	99015513	99016527
3592	ENSMUSG00000030067	chr6	-	99075949	99076045	99162838
3600	ENSMUSG00000051169	chr6	-	113416432	113416446	113416788
3601	ENSMUSG00000030316	chr6	-	115012319	115012323	115016082
3607	ENSMUSG00000030123	chr6	-	115967786	115967888	115967970
3608	ENSMUSG00000025701	chr6	-	116413820	116413916	116414522
3612	ENSMUSG00000045962	chr6	-	119944784	119944800	119946236
3613	ENSMUSG00000058135	chr3	-	108015040	108015118	108016327
3614	ENSMUSG00000058135	chr3	-	108015040	108015145	108016327
3615	ENSMUSG00000058135	chr3	-	108015118	108015145	108016327
3622	ENSMUSG00000040613	chr6	-	122591204	122591260	122596631
3623	ENSMUSG00000038429	chr6	-	124824647	124824701	124824851
3630	ENSMUSG00000038252	chr6	-	125186261	125186281	125186753
3632	ENSMUSG00000040712	chr11	-	70683350	70683365	70683889
3633	ENSMUSG00000040712	chr11	-	70683350	70683417	70683889
3634	ENSMUSG00000040712	chr11	-	70683365	70683417	70683889
3635	ENSMUSG00000029238	chr5	-	76229560	76229563	76230164
3636	ENSMUSG00000029238	chr5	-	76254441	76254463	76262674
3637	ENSMUSG00000029238	chr5	-	76254441	76254463	76265790
3638	ENSMUSG00000026463	chr1	-	133753747	133753749	133800636
3639	ENSMUSG00000056919	chr9	-	87238384	87239933	87244277
3641	ENSMUSG00000030243	chr6	-	142384576	142384640	142386861
3642	ENSMUSG00000047767	chr7	-	101292179	101292424	101293372
3643	ENSMUSG00000041540	chr6	-	143960917	143960920	144023168
3644	ENSMUSG00000041540	chr6	-	143960917	143960920	144028279
3648	ENSMUSG00000006335	chr7	-	3620946	3620983	3621062
3649	ENSMUSG00000006335	chr7	-	3629086	3629112	3629551
3652	ENSMUSG00000021541	chr13	-	56782588	56782591	56783622
3662	ENSMUSG00000019254	chr7	-	4483185	4483188	4483340
3663	ENSMUSG00000064179	chr7	-	4508583	4508625	4509010
3664	ENSMUSG00000064179	chr7	-	4512283	4512286	4513580
3665	ENSMUSG00000064179	chr7	-	4512280	4512283	4513810
3666	ENSMUSG00000064179	chr7	-	4512280	4512286	4513810
3667	ENSMUSG00000064179	chr7	-	4512283	4512286	4513810
3669	ENSMUSG00000030443	chr7	-	6323742	6323745	6325452
3670	ENSMUSG00000030443	chr7	-	6323742	6323745	6329254
3671	ENSMUSG00000002617	chr17	-	23191435	23191508	23191676
3673	ENSMUSG00000021196	chr13	-	6595017	6595036	6595983
3674	ENSMUSG00000041890	chr5	-	114752327	114752330	114753147
3675	ENSMUSG00000041890	chr5	-	114752327	114752330	114753278
3676	ENSMUSG00000044948	chr19	-	47761717	47761825	47761941
3677	ENSMUSG00000002475	chr18	-	10645181	10645223	10647725
3678	ENSMUSG00000002475	chr18	-	10645181	10645235	10647725
3679	ENSMUSG00000002475	chr18	-	10645223	10645235	10647725
3680	ENSMUSG00000047554	chr7	-	109979482	109979489	109980988
3682	ENSMUSG00000008305	chr4	-	72138685	72138688	72139688
3683	ENSMUSG00000057133	chr2	-	161042129	161042132	161052387
3687	ENSMUSG00000006019	chr7	-	16218950	16219184	16221683
3688	ENSMUSG00000006019	chr7	-	16218950	16219184	16221997
3693	ENSMUSG00000004328	chr7	-	17054813	17054827	17056259
3697	ENSMUSG00000002983	chr7	-	19611885	19611925	19612504
3698	ENSMUSG00000002983	chr7	-	19616437	19617403	19617761
3699	ENSMUSG00000020238	chr10	-	81488355	81488358	81488427
3702	ENSMUSG00000051427	chr11	-	4151796	4151930	4152908
3706	ENSMUSG00000008496	chr7	-	25093550	25093686	25094789
3707	ENSMUSG00000008496	chr7	-	25097767	25097815	25099951
3708	ENSMUSG00000008496	chr7	-	25116154	25116220	25120840
3709	ENSMUSG00000057177	chr7	-	25228918	25228930	25229464
3712	ENSMUSG00000032609	chr9	-	108454873	108454911	108455393
3713	ENSMUSG00000018501	chr11	-	62327246	62327249	62329440
3714	ENSMUSG00000018501	chr11	-	62339065	62339068	62340407
3715	ENSMUSG00000018501	chr11	-	62373454	62373574	62376634
3716	ENSMUSG00000018501	chr11	-	62373454	62373622	62376634
3717	ENSMUSG00000018501	chr11	-	62373574	62373622	62376634
3718	ENSMUSG00000018501	chr11	-	62384842	62384845	62389690
3719	ENSMUSG00000061702	chr7	-	25669328	25669350	25670485
3720	ENSMUSG00000007880	chr4	-	133687376	133687379	133687537
3721	ENSMUSG00000040703	chr7	-	25803759	25804057	25805870
3722	ENSMUSG00000037622	chr4	-	133295332	133295390	133296415
3723	ENSMUSG00000030603	chr7	-	28049202	28049700	28049982
3727	ENSMUSG00000037239	chr7	-	29166695	29167973	29169432
3733	ENSMUSG00000036864	chr7	-	30546225	30546228	30546302
3734	ENSMUSG00000078762	chr7	-	30657017	30657078	30657161
3737	ENSMUSG00000038056	chr5	-	25293176	25293248	25294556
3738	ENSMUSG00000038056	chr5	-	25374564	25374567	25375341
3739	ENSMUSG00000059475	chr9	-	20475033	20475075	20476395
3740	ENSMUSG00000059475	chr9	-	20475033	20475075	20478132
3741	ENSMUSG00000059475	chr9	-	20478158	20478254	20486329
3742	ENSMUSG00000059475	chr9	-	20478158	20478279	20486329
3743	ENSMUSG00000059475	chr9	-	20478254	20478279	20486329
3744	ENSMUSG00000059475	chr9	-	20486425	20486437	20490680
3745	ENSMUSG00000059475	chr9	-	20478158	20478279	20492385
3746	ENSMUSG00000018381	chr11	-	95833331	95833334	95833639
3753	ENSMUSG00000036391	chr11	-	51729575	51729578	51731802
3754	ENSMUSG00000031660	chr8	-	88334216	88334219	88337080
3755	ENSMUSG00000031660	chr8	-	88334216	88334219	88339408
3756	ENSMUSG00000053411	chr15	-	79918825	79918927	79921371
3757	ENSMUSG00000053411	chr15	-	79918825	79919104	79921371
3758	ENSMUSG00000053411	chr15	-	79918927	79919104	79921371
3760	ENSMUSG00000038520	chr7	-	44842916	44843111	44843431
3768	ENSMUSG00000038644	chr7	-	44542250	44542409	44542764
3771	ENSMUSG00000052429	chr7	-	44981890	44981893	44983485
3772	ENSMUSG00000050708	chr7	-	45458660	45458681	45459083
3776	ENSMUSG00000003269	chr7	-	45808449	45808478	45810122
3777	ENSMUSG00000003269	chr7	-	45808449	45808452	45810126
3778	ENSMUSG00000043262	chr7	-	46940277	46940303	46943787
3779	ENSMUSG00000033467	chr5	-	109555627	109555660	109556018
3781	ENSMUSG00000032507	chr9	-	113984041	113984116	113984540
3783	ENSMUSG00000033365	chr4	-	117894845	117894925	117895211
3784	ENSMUSG00000037606	chr7	-	143713578	143714008	143715665
3785	ENSMUSG00000005150	chr8	-	85076132	85076284	85079580
3786	ENSMUSG00000005150	chr8	-	85079691	85079707	85080119
3787	ENSMUSG00000035310	chr5	-	100475827	100475831	100480197
3788	ENSMUSG00000027210	chr2	-	115867358	115867379	115868744
3789	ENSMUSG00000027210	chr2	-	116061569	116061592	116062399
3790	ENSMUSG00000027210	chr2	-	116061569	116061592	116063187
3791	ENSMUSG00000002458	chr2	-	181688718	181689295	181689701
3792	ENSMUSG00000025586	chr7	-	81372200	81372203	81372408
3793	ENSMUSG00000025586	chr7	-	81372200	81372203	81436202
3804	ENSMUSG00000039176	chr7	-	79456148	79456188	79456434
3805	ENSMUSG00000039176	chr7	-	79456148	79456188	79456707
3806	ENSMUSG00000050382	chr7	-	79702279	79702282	79702452
3807	ENSMUSG00000047507	chr17	-	25251124	25251139	25251437
3808	ENSMUSG00000047507	chr17	-	25251124	25251208	25251437
3809	ENSMUSG00000047507	chr17	-	25251139	25251208	25251437
3810	ENSMUSG00000035247	chr12	-	51745531	51745540	51746093
3811	ENSMUSG00000035247	chr12	-	51800972	51800975	51802163
3813	ENSMUSG00000019173	chr11	-	100716851	100716905	100717841
3814	ENSMUSG00000032590	chr9	-	108087058	108087103	108087180
3819	ENSMUSG00000040147	chrX	-	16734117	16734223	16735971
3821	ENSMUSG00000030706	chr7	-	100565279	100565427	100571251
3825	ENSMUSG00000032580	chr9	-	107749796	107749799	107750007
3826	ENSMUSG00000032580	chr9	-	107749796	107749799	107750462
3827	ENSMUSG00000032580	chr9	-	107756992	107760391	107765494
3828	ENSMUSG00000032580	chr9	-	107765646	107765650	107767542
3829	ENSMUSG00000031090	chr7	-	143815675	143815722	143816173
3830	ENSMUSG00000033419	chr9	-	86781704	86781719	86783299
3834	ENSMUSG00000042709	chr11	-	60405856	60405877	60407293
3837	ENSMUSG00000028114	chr3	-	123369690	123371485	123372556
3839	ENSMUSG00000051910	chr7	-	115550156	115550159	115579015
3840	ENSMUSG00000051910	chr7	-	115550156	115550159	115580564
3841	ENSMUSG00000051910	chr7	-	115597616	115597619	115659515
3842	ENSMUSG00000037936	chr5	-	125284045	125284064	125284680
3844	ENSMUSG00000030929	chr7	-	119786827	119787485	119787733
3845	ENSMUSG00000030929	chr7	-	119790390	119791228	119792264
3846	ENSMUSG00000030929	chr7	-	119792343	119792348	119792430
3847	ENSMUSG00000003534	chr17	-	35693665	35693694	35693787
3848	ENSMUSG00000000131	chr7	-	126104789	126104934	126105100
3849	ENSMUSG00000000131	chr7	-	126108855	126108900	126109913
3850	ENSMUSG00000000131	chr7	-	126129637	126129640	126131025
3851	ENSMUSG00000030707	chr7	-	126703174	126703195	126704427
3852	ENSMUSG00000078812	chr11	-	69920422	69920434	69921023
3853	ENSMUSG00000060538	chr7	-	126897224	126897227	126898796
3863	ENSMUSG00000030846	chr7	-	128448719	128448770	128454935
3867	ENSMUSG00000010476	chr7	-	137198581	137198689	137199093
3868	ENSMUSG00000010476	chr7	-	137198581	137198689	137200382
3869	ENSMUSG00000025466	chr7	-	140099622	140099706	140099878
3876	ENSMUSG00000025498	chr7	-	141264559	141264655	141264724
3877	ENSMUSG00000025498	chr7	-	141264655	141264783	141265074
3880	ENSMUSG00000019082	chr7	-	141432139	141432158	141432662
3881	ENSMUSG00000025507	chr7	-	141440521	141440605	141440685
3882	ENSMUSG00000025507	chr7	-	141441316	141441374	141441474
3883	ENSMUSG00000025507	chr7	-	141441784	141441821	141442150
3884	ENSMUSG00000025507	chr7	-	141441784	141441860	141442150
3885	ENSMUSG00000025507	chr7	-	141441821	141441860	141442150
3886	ENSMUSG00000024112	chr17	-	25376953	25377006	25377170
3887	ENSMUSG00000024112	chr17	-	25378796	25378859	25380224
3889	ENSMUSG00000000215	chr7	-	142679547	142679559	142699434
3890	ENSMUSG00000037664	chr7	-	143460678	143460716	143460852
3891	ENSMUSG00000037613	chr7	-	143670943	143671015	143679944
3895	ENSMUSG00000037519	chr7	-	144485208	144485211	144488690
3896	ENSMUSG00000037519	chr7	-	144520789	144520838	144520959
3897	ENSMUSG00000019470	chr8	-	3613290	3613499	3613589
3898	ENSMUSG00000019470	chr8	-	3613290	3613499	3615993
3899	ENSMUSG00000019470	chr8	-	3616125	3616158	3616249
3902	ENSMUSG00000021910	chr14	-	31187141	31187244	31187649
3903	ENSMUSG00000000759	chr8	-	12648787	12649822	12650153
3904	ENSMUSG00000031453	chr8	-	13605956	13605958	13614533
3907	ENSMUSG00000029207	chr5	-	66311080	66311083	66312158
3908	ENSMUSG00000029207	chr5	-	66400281	66400284	66451467
3914	ENSMUSG00000031552	chr8	-	24614862	24614906	24625786
3919	ENSMUSG00000068373	chr2	-	104208206	104208209	104214090
3923	ENSMUSG00000004319	chr8	-	60923188	60927418	60929070
3924	ENSMUSG00000027291	chr2	-	120319557	120319582	120320651
3925	ENSMUSG00000027291	chr2	-	120325527	120325741	120326005
3926	ENSMUSG00000025591	chr8	-	66482543	66482599	66484057
3927	ENSMUSG00000030465	chr8	-	67906296	67906371	67908485
3936	ENSMUSG00000070000	chr8	-	71713591	71713593	71713976
3937	ENSMUSG00000070000	chr8	-	71721300	71721304	71721818
3938	ENSMUSG00000020387	chr11	-	51817657	51817700	51818496
3944	ENSMUSG00000036686	chr8	-	84138826	84138829	84139289
3945	ENSMUSG00000001911	chr8	-	84726602	84726605	84727123
3948	ENSMUSG00000053693	chr8	-	84925342	84925541	84925644
3952	ENSMUSG00000022960	chr16	-	91681224	91681369	91682094
3953	ENSMUSG00000022960	chr16	-	91686249	91686370	91687794
3954	ENSMUSG00000038608	chr1	-	80648329	80648332	80709286
3955	ENSMUSG00000038608	chr1	-	80648329	80648332	80758325
3959	ENSMUSG00000043668	chr8	-	90270480	90270483	90274631
3961	ENSMUSG00000039375	chr8	-	54635539	54635543	54638286
3962	ENSMUSG00000039375	chr8	-	54643225	54643249	54645337
3963	ENSMUSG00000039375	chr8	-	54687726	54687777	54690003
3964	ENSMUSG00000052616	chr8	-	104485488	104485491	104488486
3965	ENSMUSG00000052593	chr12	-	21329132	21329155	21330032
3966	ENSMUSG00000052593	chr12	-	21347430	21347449	21349784
3967	ENSMUSG00000031921	chr8	-	107076996	107076999	107079368
3968	ENSMUSG00000069045	chrY	-	1282948	1282968	1284321
3969	ENSMUSG00000020776	chr11	-	116152944	116152947	116153952
3970	ENSMUSG00000020776	chr11	-	116155500	116155508	116155957
3974	ENSMUSG00000033326	chr4	-	118177563	118177576	118179601
3976	ENSMUSG00000031816	chr8	-	121101536	121103004	121104391
3977	ENSMUSG00000031816	chr8	-	121104505	121104558	121105573
3978	ENSMUSG00000031816	chr8	-	121104505	121104558	121105717
3979	ENSMUSG00000040029	chr6	-	148772809	148775093	148777202
3980	ENSMUSG00000014444	chr8	-	122489616	122489626	122490062
3981	ENSMUSG00000014444	chr8	-	122494994	122495003	122495416
3984	ENSMUSG00000031879	chr8	-	104641088	104641093	104641310
3986	ENSMUSG00000001062	chr8	-	123243792	123243795	123245113
3987	ENSMUSG00000001062	chr8	-	123248054	123248071	123248153
3990	ENSMUSG00000059995	chr11	-	102293095	102293152	102293275
3991	ENSMUSG00000059995	chr11	-	102293095	102293152	102293645
3992	ENSMUSG00000059995	chr11	-	102293321	102293342	102293645
3994	ENSMUSG00000028391	chr4	-	62463473	62463476	62463926
3995	ENSMUSG00000063808	chr7	-	35308331	35308339	35309300
3996	ENSMUSG00000031922	chr9	-	13813514	13813520	13816054
3997	ENSMUSG00000038473	chr1	-	170375306	170375321	170390730
3998	ENSMUSG00000036180	chr8	-	69916448	69916451	69916568
3999	ENSMUSG00000004099	chr9	-	20940551	20940554	20941372
4000	ENSMUSG00000046691	chr8	-	106887037	106887051	106887300
4001	ENSMUSG00000029127	chr5	-	38214064	38214383	38216446
4003	ENSMUSG00000031995	chr9	-	31106254	31106874	31107903
4006	ENSMUSG00000039048	chr9	-	35205123	35205141	35205304
4007	ENSMUSG00000039048	chr9	-	35207982	35207986	35209037
4008	ENSMUSG00000039048	chr9	-	35209507	35209529	35209939
4009	ENSMUSG00000039048	chr9	-	35209507	35209529	35209944
4010	ENSMUSG00000039048	chr9	-	35209507	35209529	35210806
4013	ENSMUSG00000063652	chr11	-	53960437	53960621	53969499
4014	ENSMUSG00000063652	chr11	-	53960437	53960621	53979464
4015	ENSMUSG00000001729	chr12	-	112662308	112662334	112671515
4016	ENSMUSG00000024142	chr17	-	24478478	24478483	24479011
4017	ENSMUSG00000040111	chr9	-	40413371	40413374	40455293
4018	ENSMUSG00000040111	chr9	-	40413371	40413374	40531019
4021	ENSMUSG00000032109	chr9	-	44265857	44265865	44267979
4022	ENSMUSG00000028411	chr4	-	40695418	40695423	40697216
4023	ENSMUSG00000028411	chr4	-	40695418	40695423	40702373
4024	ENSMUSG00000059890	chr9	-	44953115	44953172	44959978
4025	ENSMUSG00000059890	chr9	-	44953115	44953172	44963336
4026	ENSMUSG00000059890	chr9	-	44960127	44960139	44963336
4027	ENSMUSG00000039542	chr9	-	49520212	49520215	49523521
4028	ENSMUSG00000028669	chr4	-	135986435	135986466	135986937
4029	ENSMUSG00000032064	chr9	-	50682200	50682626	50683724
4030	ENSMUSG00000047021	chr1	-	74923065	74925167	74925372
4031	ENSMUSG00000032030	chr9	-	53632337	53633839	53633984
4032	ENSMUSG00000032030	chr9	-	53642598	53642826	53646666
4035	ENSMUSG00000061559	chr9	-	54730656	54730661	54731386
4037	ENSMUSG00000025722	chr7	-	80900436	80900453	80900643
4040	ENSMUSG00000037716	chr9	-	58033308	58033311	58033555
4042	ENSMUSG00000032400	chr9	-	64162759	64162763	64164346
4043	ENSMUSG00000032400	chr9	-	64162759	64162763	64165362
4045	ENSMUSG00000090626	chr9	-	72480747	72480775	72482446
4046	ENSMUSG00000090626	chr9	-	72480747	72480775	72484068
4047	ENSMUSG00000028931	chr4	-	152404642	152404644	152407126
4048	ENSMUSG00000033767	chr3	-	83900415	83900418	83901345
4049	ENSMUSG00000033767	chr3	-	83913385	83913388	83919450
4050	ENSMUSG00000033767	chr3	-	83922559	83922562	83922947
4055	ENSMUSG00000032344	chr9	-	78435683	78435727	78437302
4056	ENSMUSG00000049624	chr9	-	78574737	78574753	78577029
4057	ENSMUSG00000049624	chr9	-	78577185	78577263	78578510
4061	ENSMUSG00000097177	chr9	-	88857871	88857909	88858225
4063	ENSMUSG00000062270	chr9	-	90103768	90103771	90107234
4065	ENSMUSG00000032407	chr9	-	95500819	95500873	95502539
4066	ENSMUSG00000020541	chr11	-	90683313	90683330	90685061
4068	ENSMUSG00000016150	chrX	-	42849175	42849178	42899687
4069	ENSMUSG00000016150	chrX	-	43167817	43167842	43410698
4078	ENSMUSG00000032553	chr9	-	103197620	103198866	103201286
4079	ENSMUSG00000032554	chr9	-	103217518	103217533	103219222
4080	ENSMUSG00000032803	chr9	-	103355313	103356029	103356279
4081	ENSMUSG00000032803	chr9	-	103356433	103356439	103359875
4085	ENSMUSG00000023262	chr9	-	106435860	106436009	106436125
4086	ENSMUSG00000023262	chr9	-	106437733	106437737	106438132
4087	ENSMUSG00000042210	chr9	-	106440856	106440910	106443805
4088	ENSMUSG00000042210	chr9	-	106440856	106440910	106443826
4089	ENSMUSG00000023249	chr9	-	106474520	106474535	106474679
4092	ENSMUSG00000039716	chr9	-	106906714	106906780	106907229
4093	ENSMUSG00000037190	chr9	-	107541040	107541069	107541496
4094	ENSMUSG00000032582	chr9	-	107853403	107853674	107860348
4096	ENSMUSG00000041528	chr9	-	108056432	108056448	108056520
4097	ENSMUSG00000041528	chr9	-	108061859	108061861	108062561
4098	ENSMUSG00000041528	chr9	-	108069282	108069286	108069675
4099	ENSMUSG00000041528	chr9	-	108077839	108077897	108078799
4110	ENSMUSG00000032504	chr9	-	113685423	113685438	113687624
4115	ENSMUSG00000018287	chr11	-	70665046	70665076	70665296
4116	ENSMUSG00000062627	chr4	-	94969053	94969058	94970511
4120	ENSMUSG00000048330	chr7	-	109048093	109048096	109054364
4121	ENSMUSG00000021224	chr12	-	83799523	83799657	83801012
4122	ENSMUSG00000026872	chr2	-	45017465	45017468	45022846
4123	ENSMUSG00000040537	chr5	-	8095047	8095180	8107001
4124	ENSMUSG00000029416	chr5	-	127603798	127603851	127604110
4125	ENSMUSG00000029416	chr5	-	127604648	127604706	127608771
4129	ENSMUSG00000039231	chrX	-	8063825	8064057	8070587
4130	ENSMUSG00000031166	chrX	-	8131591	8131625	8132286
4131	ENSMUSG00000031167	chrX	-	8143329	8143332	8143657
4132	ENSMUSG00000031167	chrX	-	8143329	8143332	8144572
4133	ENSMUSG00000031167	chrX	-	8143947	8144679	8144954
4134	ENSMUSG00000031169	chrX	-	8204317	8204388	8205564
